Europe,Luxembourg,Beverages,Online,C,10/26/2014,739187037,11/15/2014,726,47.45,31.79,34448.70,23079.54,11369.16
North America,Greenland,Beverages,Online,H,6/28/2016,236803281,7/10/2016,4208,47.45,31.79,199669.60,133772.32,65897.28
Middle East and North Africa,Israel,Office Supplies,Online,M,6/9/2013,758304107,7/25/2013,7891,651.21,524.96,5138698.11,4142459.36,996238.75
Central America and the Caribbean,Grenada,Clothes,Offline,H,3/23/2014,599050843,4/19/2014,1312,109.28,35.84,143375.36,47022.08,96353.28
Europe,Malta,Fruits,Online,M,2/16/2017,824717319,2/19/2017,1036,9.33,6.92,9665.88,7169.12,2496.76
Middle East and North Africa,Iraq,Cereal,Offline,H,11/29/2013,321289861,1/6/2014,5664,205.70,117.11,1165084.80,663311.04,501773.76
Sub-Saharan Africa,Madagascar,Office Supplies,Offline,H,5/3/2016,745067298,5/30/2016,825,651.21,524.96,537248.25,433092.00,104156.25
Asia,Mongolia,Fruits,Offline,C,7/8/2014,672660958,8/12/2014,4180,9.33,6.92,38999.40,28925.60,10073.80
Middle East and North Africa,Saudi Arabia,Household,Online,L,12/24/2010,550994670,1/3/2011,422,668.27,502.54,282009.94,212071.88,69938.06
Europe,Georgia,Meat,Offline,L,11/23/2016,447304761,12/11/2016,6274,421.89,364.69,2646937.86,2288065.06,358872.80
Sub-Saharan Africa,Zimbabwe,Household,Online,L,6/5/2010,499140059,6/15/2010,5490,668.27,502.54,3668802.30,2758944.60,909857.70
Europe,Belarus,Clothes,Offline,L,3/25/2016,464361894,3/27/2016,3858,109.28,35.84,421602.24,138270.72,283331.52
Middle East and North Africa,Turkey,Meat,Online,M,10/22/2010,171144092,12/9/2010,4195,421.89,364.69,1769828.55,1529874.55,239954.00
Europe,Poland,Personal Care,Online,L,2/28/2017,867972981,3/12/2017,1348,81.73,56.67,110172.04,76391.16,33780.88
Australia and Oceania,Marshall Islands,Office Supplies,Online,L,2/19/2010,273647391,2/22/2010,7199,651.21,524.96,4688060.79,3779187.04,908873.75
Central America and the Caribbean,Saint Lucia,Vegetables,Online,M,1/30/2011,227278649,3/9/2011,5658,154.06,90.93,871671.48,514481.94,357189.54
Sub-Saharan Africa,Tanzania,Baby Food,Online,H,11/26/2015,838290584,12/18/2015,7667,255.28,159.42,1957231.76,1222273.14,734958.62
Sub-Saharan Africa,Uganda,Vegetables,Offline,H,12/30/2013,936419522,1/27/2014,6201,154.06,90.93,955326.06,563856.93,391469.13
Europe,Armenia,Snacks,Offline,L,10/5/2014,321714293,10/17/2014,1263,152.58,97.44,192708.54,123066.72,69641.82
North America,Greenland,Vegetables,Online,M,7/5/2013,214536225,8/22/2013,4891,154.06,90.93,753507.46,444738.63,308768.83
North America,Mexico,Cosmetics,Offline,H,5/30/2010,105559146,7/12/2010,6152,437.20,263.33,2689654.40,1620006.16,1069648.24
Asia,Nepal,Cereal,Offline,M,4/7/2014,905769383,4/29/2014,6144,205.70,117.11,1263820.80,719523.84,544296.96
Europe,France,Cosmetics,Online,C,1/5/2016,896465766,2/21/2016,2996,437.20,263.33,1309851.20,788936.68,520914.52
Europe,Iceland,Baby Food,Online,M,3/25/2015,679259622,5/5/2015,6872,255.28,159.42,1754284.16,1095534.24,658749.92
Central America and the Caribbean,Jamaica,Office Supplies,Online,M,5/3/2016,926074779,5/20/2016,4961,651.21,524.96,3230652.81,2604326.56,626326.25
Europe,Monaco,Cereal,Offline,H,4/4/2017,129147565,4/7/2017,6489,205.70,117.11,1334787.30,759926.79,574860.51
North America,United States of America,Household,Online,M,3/8/2013,451026809,3/21/2013,7710,668.27,502.54,5152361.70,3874583.40,1277778.30
Central America and the Caribbean,Costa Rica,Office Supplies,Online,L,7/12/2015,974573838,8/5/2015,6911,651.21,524.96,4500512.31,3627998.56,872513.75
North America,Greenland,Baby Food,Online,C,4/3/2010,852962481,4/5/2010,9408,255.28,159.42,2401674.24,1499823.36,901850.88
Europe,Estonia,Meat,Offline,L,9/9/2014,659679067,10/8/2014,2550,421.89,364.69,1075819.50,929959.50,145860.00
Europe,Andorra,Meat,Offline,H,2/20/2013,138522422,3/12/2013,718,421.89,364.69,302917.02,261847.42,41069.60
North America,Canada,Snacks,Online,C,9/13/2013,453603875,9/19/2013,322,152.58,97.44,49130.76,31375.68,17755.08
Sub-Saharan Africa,Cameroon,Beverages,Offline,C,3/5/2014,139347255,3/13/2014,4804,47.45,31.79,227949.80,152719.16,75230.64
Middle East and North Africa,Libya,Personal Care,Offline,C,6/4/2013,950488889,6/11/2013,9639,81.73,56.67,787795.47,546242.13,241553.34
Australia and Oceania,Federated States of Micronesia,Beverages,Online,M,3/2/2015,212077605,3/27/2015,7331,47.45,31.79,347855.95,233052.49,114803.46
Sub-Saharan Africa,Angola,Personal Care,Online,M,8/10/2016,269474732,9/24/2016,2416,81.73,56.67,197459.68,136914.72,60544.96
Europe,Serbia,Personal Care,Offline,H,3/28/2012,838354098,5/7/2012,6463,81.73,56.67,528220.99,366258.21,161962.78
Europe,Netherlands,Meat,Offline,C,10/2/2012,354702031,11/17/2012,3068,421.89,364.69,1294358.52,1118868.92,175489.60
Australia and Oceania,Papua New Guinea,Cereal,Online,C,12/25/2010,924817359,1/30/2011,2863,205.70,117.11,588919.10,335285.93,253633.17
Europe,Greece,Clothes,Online,H,12/20/2015,675311410,2/6/2016,8508,109.28,35.84,929754.24,304926.72,624827.52
Europe,Denmark,Cosmetics,Online,L,4/24/2011,503108012,4/30/2011,9696,437.20,263.33,4239091.20,2553247.68,1685843.52
Europe,Portugal,Meat,Offline,M,12/19/2011,925443494,12/21/2011,8150,421.89,364.69,3438403.50,2972223.50,466180.00
Sub-Saharan Africa,Eritrea,Vegetables,Offline,L,1/10/2015,729866683,1/20/2015,2626,154.06,90.93,404561.56,238782.18,165779.38
Asia,Kazakhstan,Household,Online,M,1/26/2011,124238908,2/17/2011,3909,668.27,502.54,2612267.43,1964428.86,647838.57
Central America and the Caribbean,Panama,Snacks,Offline,L,9/6/2010,286733996,9/22/2010,9816,152.58,97.44,1497725.28,956471.04,541254.24
Sub-Saharan Africa,Angola,Snacks,Offline,C,5/9/2010,215838277,6/13/2010,197,152.58,97.44,30058.26,19195.68,10862.58
Sub-Saharan Africa,Burkina Faso,Clothes,Offline,H,6/9/2011,780350577,6/15/2011,1932,109.28,35.84,211128.96,69242.88,141886.08
Asia,Taiwan,Office Supplies,Offline,L,5/8/2016,669382226,6/4/2016,3931,651.21,524.96,2559906.51,2063617.76,496288.75
Sub-Saharan Africa,Malawi,Snacks,Online,C,3/18/2017,442357051,4/14/2017,2136,152.58,97.44,325910.88,208131.84,117779.04
Europe,Norway,Household,Offline,H,10/10/2014,279011380,10/10/2014,4522,668.27,502.54,3021916.94,2272485.88,749431.06
Middle East and North Africa,Iraq,Household,Offline,C,8/28/2014,429394042,9/30/2014,6094,668.27,502.54,4072437.38,3062478.76,1009958.62
Australia and Oceania,Samoa ,Vegetables,Online,M,12/14/2015,763866364,1/2/2016,3887,154.06,90.93,598831.22,353444.91,245386.31
Middle East and North Africa,Somalia,Office Supplies,Offline,C,1/17/2015,323102176,3/3/2015,1969,651.21,524.96,1282232.49,1033646.24,248586.25
Middle East and North Africa,Somalia,Fruits,Online,M,12/13/2016,468087804,12/21/2016,6438,9.33,6.92,60066.54,44550.96,15515.58
Central America and the Caribbean,Saint Vincent and the Grenadines,Fruits,Offline,H,5/24/2016,830122077,7/9/2016,425,9.33,6.92,3965.25,2941.00,1024.25
Asia,Japan,Household,Online,M,9/27/2016,660816323,10/3/2016,9090,668.27,502.54,6074574.30,4568088.60,1506485.70
Europe,France,Snacks,Online,H,1/18/2011,182094371,2/17/2011,4626,152.58,97.44,705835.08,450757.44,255077.64
Europe,Moldova ,Clothes,Offline,M,3/3/2016,136192548,3/18/2016,1256,109.28,35.84,137255.68,45015.04,92240.64
Europe,Sweden,Household,Offline,C,12/13/2015,435659682,12/16/2015,236,668.27,502.54,157711.72,118599.44,39112.28
Sub-Saharan Africa,Chad,Meat,Online,C,6/6/2010,613357102,7/24/2010,4852,421.89,364.69,2047010.28,1769475.88,277534.40
North America,United States of America,Cosmetics,Online,H,1/30/2012,272458636,3/8/2012,5420,437.20,263.33,2369624.00,1427248.60,942375.40
Europe,Malta,Office Supplies,Offline,H,9/22/2011,436450612,10/21/2011,4290,651.21,524.96,2793690.90,2252078.40,541612.50
Asia,Vietnam,Fruits,Offline,H,8/9/2012,399131858,8/23/2012,841,9.33,6.92,7846.53,5819.72,2026.81
Europe,Italy,Cereal,Offline,L,6/16/2011,874613702,8/5/2011,6485,205.70,117.11,1333964.50,759458.35,574506.15
Middle East and North Africa,Qatar,Clothes,Offline,L,6/8/2017,847319972,7/6/2017,9664,109.28,35.84,1056081.92,346357.76,709724.16
Central America and the Caribbean,Saint Kitts and Nevis ,Personal Care,Online,H,6/23/2010,721986997,7/1/2010,851,81.73,56.67,69552.23,48226.17,21326.06
Australia and Oceania,Samoa ,Cosmetics,Online,C,3/24/2013,973663604,4/29/2013,7552,437.20,263.33,3301734.40,1988668.16,1313066.24
Europe,Serbia,Clothes,Offline,H,7/16/2011,797711122,8/5/2011,9303,109.28,35.84,1016631.84,333419.52,683212.32
Sub-Saharan Africa,Mali,Clothes,Offline,L,4/3/2011,359803378,4/11/2011,2670,109.28,35.84,291777.60,95692.80,196084.80
Europe,Russia,Fruits,Online,C,9/18/2011,345926702,9/28/2011,6253,9.33,6.92,58340.49,43270.76,15069.73
Europe,Liechtenstein,Personal Care,Online,M,2/7/2017,612379920,3/5/2017,5682,81.73,56.67,464389.86,321998.94,142390.92
Europe,Lithuania,Personal Care,Offline,C,7/16/2017,635774362,8/2/2017,8617,81.73,56.67,704267.41,488325.39,215942.02
Sub-Saharan Africa,Cameroon,Office Supplies,Offline,M,7/19/2015,863033854,8/23/2015,9751,651.21,524.96,6349948.71,5118884.96,1231063.75
Europe,Estonia,Snacks,Offline,L,9/23/2014,461394727,11/5/2014,5808,152.58,97.44,886184.64,565931.52,320253.12
Sub-Saharan Africa,Niger,Clothes,Online,L,12/16/2015,468405807,1/28/2016,542,109.28,35.84,59229.76,19425.28,39804.48
Central America and the Caribbean,The Bahamas,Snacks,Online,H,8/8/2013,641928422,9/27/2013,9740,152.58,97.44,1486129.20,949065.60,537063.60
Europe,Albania,Beverages,Online,L,6/16/2014,810136401,7/3/2014,6219,47.45,31.79,295091.55,197702.01,97389.54
Central America and the Caribbean,Panama,Office Supplies,Offline,L,3/27/2011,421516072,4/9/2011,4828,651.21,524.96,3144041.88,2534506.88,609535.00
Sub-Saharan Africa,Burkina Faso,Beverages,Offline,M,8/22/2016,794866263,10/4/2016,7446,47.45,31.79,353312.70,236708.34,116604.36
Europe,France,Snacks,Offline,H,3/1/2014,169298303,3/25/2014,7985,152.58,97.44,1218351.30,778058.40,440292.90
Australia and Oceania,Samoa ,Personal Care,Offline,L,11/6/2014,454236018,11/19/2014,7387,81.73,56.67,603739.51,418621.29,185118.22
Sub-Saharan Africa,Guinea,Fruits,Offline,L,9/3/2015,479415738,10/4/2015,8625,9.33,6.92,80471.25,59685.00,20786.25
Europe,Estonia,Vegetables,Online,C,11/19/2010,944886291,12/24/2010,1706,154.06,90.93,262826.36,155126.58,107699.78
Middle East and North Africa,Israel,Household,Online,L,12/10/2010,371009004,1/27/2011,8664,668.27,502.54,5789891.28,4354006.56,1435884.72
Middle East and North Africa,Kuwait,Meat,Offline,M,1/5/2016,948457705,2/3/2016,8567,421.89,364.69,3614331.63,3124299.23,490032.40
Middle East and North Africa,Afghanistan,Household,Online,L,3/8/2012,888218724,3/9/2012,2514,668.27,502.54,1680030.78,1263385.56,416645.22
Middle East and North Africa,Oman,Cereal,Online,H,2/10/2013,271590888,3/9/2013,8634,205.70,117.11,1776013.80,1011127.74,764886.06
Europe,Romania,Personal Care,Online,L,10/18/2010,600185525,11/17/2010,7089,81.73,56.67,579383.97,401733.63,177650.34
Europe,Finland,Beverages,Offline,C,3/27/2017,745926463,4/20/2017,5071,47.45,31.79,240618.95,161207.09,79411.86
Middle East and North Africa,Israel,Household,Online,L,3/16/2015,101050031,4/20/2015,1804,668.27,502.54,1205559.08,906582.16,298976.92
Sub-Saharan Africa,Djibouti,Meat,Offline,H,1/17/2015,828105056,2/13/2015,3543,421.89,364.69,1494756.27,1292096.67,202659.60
Central America and the Caribbean,Guatemala,Snacks,Online,M,1/7/2013,209952867,2/4/2013,8574,152.58,97.44,1308220.92,835450.56,472770.36
Sub-Saharan Africa,Mauritius ,Cosmetics,Offline,H,3/28/2010,999767291,4/2/2010,2213,437.20,263.33,967523.60,582749.29,384774.31
Europe,Andorra,Household,Online,H,6/14/2016,171034657,7/21/2016,1811,668.27,502.54,1210236.97,910099.94,300137.03
Europe,Andorra,Snacks,Offline,C,12/23/2015,167553794,2/3/2016,1746,152.58,97.44,266404.68,170130.24,96274.44
Asia,Bhutan,Household,Offline,C,11/25/2016,353436028,1/14/2017,8430,668.27,502.54,5633516.10,4236412.20,1397103.90
Asia,Indonesia,Vegetables,Offline,H,1/10/2017,163105189,2/10/2017,5305,154.06,90.93,817288.30,482383.65,334904.65
Sub-Saharan Africa,Nigeria,Snacks,Online,L,3/21/2015,451297605,4/7/2015,7845,152.58,97.44,1196990.10,764416.80,432573.30
Middle East and North Africa,Yemen,Cosmetics,Online,M,3/12/2015,343062102,4/11/2015,8555,437.20,263.33,3740246.00,2252788.15,1487457.85
Asia,Malaysia,Cosmetics,Online,C,2/27/2014,383760011,3/1/2014,1970,437.20,263.33,861284.00,518760.10,342523.90
Europe,Latvia,Household,Offline,H,3/5/2014,289065158,3/13/2014,9659,668.27,502.54,6454819.93,4854033.86,1600786.07
Middle East and North Africa,Yemen,Vegetables,Online,M,10/16/2010,294963872,11/17/2010,5219,154.06,90.93,804039.14,474563.67,329475.47
Asia,Singapore,Snacks,Online,C,12/27/2011,707754981,2/14/2012,9282,152.58,97.44,1416247.56,904438.08,511809.48
Middle East and North Africa,Oman,Household,Offline,C,8/27/2011,554049813,10/11/2011,4507,668.27,502.54,3011892.89,2264947.78,746945.11
Europe,Bulgaria,Office Supplies,Online,C,2/12/2016,730772197,3/29/2016,587,651.21,524.96,382260.27,308151.52,74108.75
Australia and Oceania,Samoa ,Office Supplies,Offline,M,1/12/2010,855158460,2/22/2010,9247,651.21,524.96,6021738.87,4854305.12,1167433.75
Middle East and North Africa,Kuwait,Baby Food,Offline,H,3/21/2013,614757430,3/27/2013,9240,255.28,159.42,2358787.20,1473040.80,885746.40
Sub-Saharan Africa,Nigeria,Office Supplies,Offline,M,4/2/2016,217430436,5/6/2016,1353,651.21,524.96,881087.13,710270.88,170816.25
Middle East and North Africa,Iraq,Snacks,Offline,L,7/26/2014,841351306,7/26/2014,3403,152.58,97.44,519229.74,331588.32,187641.42
Europe,Hungary,Fruits,Online,L,3/27/2012,585006368,5/16/2012,5239,9.33,6.92,48879.87,36253.88,12625.99
Australia and Oceania,Federated States of Micronesia,Beverages,Online,M,8/10/2010,317194449,8/20/2010,3741,47.45,31.79,177510.45,118926.39,58584.06
Europe,Georgia,Meat,Offline,C,2/4/2012,527026879,3/2/2012,7820,421.89,364.69,3299179.80,2851875.80,447304.00
Europe,Luxembourg,Cereal,Offline,H,5/24/2016,873927485,6/24/2016,3418,205.70,117.11,703082.60,400281.98,302800.62
Sub-Saharan Africa,Sao Tome and Principe,Cosmetics,Online,H,9/8/2016,637632596,9/25/2016,8510,437.20,263.33,3720572.00,2240938.30,1479633.70
Sub-Saharan Africa,Ghana,Clothes,Online,L,1/6/2011,968191039,1/25/2011,8099,109.28,35.84,885058.72,290268.16,594790.56
Middle East and North Africa,Azerbaijan,Fruits,Offline,H,8/14/2013,835964143,9/17/2013,9222,9.33,6.92,86041.26,63816.24,22225.02
Europe,Macedonia,Vegetables,Offline,L,4/24/2013,181625735,6/8/2013,5946,154.06,90.93,916040.76,540669.78,375370.98
Sub-Saharan Africa,Namibia,Vegetables,Online,H,2/9/2015,366162145,2/10/2015,4370,154.06,90.93,673242.20,397364.10,275878.10
Asia,South Korea,Clothes,Offline,C,9/24/2013,120872199,11/4/2013,7625,109.28,35.84,833260.00,273280.00,559980.00
Sub-Saharan Africa,Angola,Snacks,Offline,M,7/17/2012,497367227,7/27/2012,870,152.58,97.44,132744.60,84772.80,47971.80
Central America and the Caribbean,El Salvador,Beverages,Online,M,3/8/2012,817571055,3/8/2012,6298,47.45,31.79,298840.10,200213.42,98626.68
Sub-Saharan Africa,Comoros,Beverages,Online,M,5/11/2014,923720014,5/21/2014,8134,47.45,31.79,385958.30,258579.86,127378.44
Middle East and North Africa,Pakistan,Cosmetics,Online,H,6/22/2010,728362929,7/24/2010,7631,437.20,263.33,3336273.20,2009471.23,1326801.97
Middle East and North Africa,Yemen,Meat,Online,M,9/23/2015,664361131,10/8/2015,8077,421.89,364.69,3407605.53,2945601.13,462004.40
Europe,Germany,Beverages,Offline,C,4/19/2012,334888446,4/23/2012,9788,47.45,31.79,464440.60,311160.52,153280.08
Sub-Saharan Africa,Togo,Fruits,Online,H,9/23/2013,763431203,9/24/2013,5113,9.33,6.92,47704.29,35381.96,12322.33
Sub-Saharan Africa,Burkina Faso,Cosmetics,Online,M,9/6/2015,343788230,9/6/2015,3432,437.20,263.33,1500470.40,903748.56,596721.84
Europe,Kosovo,Office Supplies,Online,M,11/22/2014,690070855,11/28/2014,6156,651.21,524.96,4008848.76,3231653.76,777195.00
Asia,Sri Lanka,Clothes,Offline,L,12/13/2012,786702907,12/28/2012,1727,109.28,35.84,188726.56,61895.68,126830.88
Sub-Saharan Africa,Malawi,Office Supplies,Offline,M,7/4/2012,138420712,8/5/2012,620,651.21,524.96,403750.20,325475.20,78275.00
Sub-Saharan Africa,Mozambique,Baby Food,Online,L,6/28/2013,120273101,7/2/2013,338,255.28,159.42,86284.64,53883.96,32400.68
Europe,Moldova ,Beverages,Online,H,11/23/2016,827621400,1/4/2017,419,47.45,31.79,19881.55,13320.01,6561.54
Middle East and North Africa,Turkey,Office Supplies,Offline,M,6/4/2013,626139438,7/14/2013,7429,651.21,524.96,4837839.09,3899927.84,937911.25
Sub-Saharan Africa,Namibia,Household,Online,H,7/24/2017,201813542,8/4/2017,9967,668.27,502.54,6660647.09,5008816.18,1651830.91
Asia,Malaysia,Beverages,Online,H,10/9/2010,310942542,10/11/2010,3663,47.45,31.79,173809.35,116446.77,57362.58
Sub-Saharan Africa,Madagascar,Cereal,Online,H,6/17/2013,430137765,7/15/2013,6178,205.70,117.11,1270814.60,723505.58,547309.02
Middle East and North Africa,Lebanon,Fruits,Online,H,1/5/2013,106323039,2/12/2013,2205,9.33,6.92,20572.65,15258.60,5314.05
Europe,Ireland,Fruits,Online,H,1/11/2013,306734693,2/25/2013,8467,9.33,6.92,78997.11,58591.64,20405.47
Sub-Saharan Africa,Mauritius ,Cereal,Online,L,5/21/2014,268921554,5/23/2014,8719,205.70,117.11,1793498.30,1021082.09,772416.21
Sub-Saharan Africa,Swaziland,Cosmetics,Online,H,6/13/2011,650744950,7/7/2011,8747,437.20,263.33,3824188.40,2303347.51,1520840.89
Europe,Georgia,Meat,Online,H,1/4/2011,380378711,1/19/2011,1368,421.89,364.69,577145.52,498895.92,78249.60
Sub-Saharan Africa,Sierra Leone,Meat,Offline,C,5/10/2013,706309163,6/22/2013,1432,421.89,364.69,604146.48,522236.08,81910.40
Europe,San Marino,Household,Online,M,1/18/2016,247335135,1/28/2016,818,668.27,502.54,546644.86,411077.72,135567.14
Asia,Tajikistan,Meat,Offline,H,2/22/2010,842567956,4/1/2010,3437,421.89,364.69,1450035.93,1253439.53,196596.40
Asia,Tajikistan,Vegetables,Online,M,4/9/2014,801431453,5/11/2014,231,154.06,90.93,35587.86,21004.83,14583.03
Sub-Saharan Africa,Cape Verde,Office Supplies,Online,H,4/1/2010,753661954,4/12/2010,4175,651.21,524.96,2718801.75,2191708.00,527093.75
Europe,Poland,Baby Food,Online,M,1/19/2015,499308288,2/24/2015,5273,255.28,159.42,1346091.44,840621.66,505469.78
Sub-Saharan Africa,Tanzania,Cosmetics,Offline,H,6/1/2016,358731782,6/27/2016,5561,437.20,263.33,2431269.20,1464378.13,966891.07
Sub-Saharan Africa,Uganda,Baby Food,Online,C,7/8/2014,722606265,8/21/2014,4107,255.28,159.42,1048434.96,654737.94,393697.02
Middle East and North Africa,Yemen,Vegetables,Online,H,7/30/2010,701918065,8/8/2010,2008,154.06,90.93,309352.48,182587.44,126765.04
Middle East and North Africa,Algeria,Fruits,Online,L,9/7/2010,377966010,10/13/2010,7396,9.33,6.92,69004.68,51180.32,17824.36
Central America and the Caribbean,Honduras,Office Supplies,Offline,M,5/30/2014,352361428,7/17/2014,432,651.21,524.96,281322.72,226782.72,54540.00
Asia,Tajikistan,Personal Care,Online,L,1/14/2011,397028148,1/22/2011,8307,81.73,56.67,678931.11,470757.69,208173.42
Australia and Oceania,Vanuatu,Meat,Offline,L,8/17/2013,804202497,9/30/2013,245,421.89,364.69,103363.05,89349.05,14014.00
Australia and Oceania,Solomon Islands,Household,Online,H,5/19/2017,136433303,6/6/2017,2501,668.27,502.54,1671343.27,1256852.54,414490.73
Sub-Saharan Africa,Central African Republic,Meat,Online,L,12/25/2010,176581895,1/4/2011,3362,421.89,364.69,1418394.18,1226087.78,192306.40
Middle East and North Africa,Bahrain,Meat,Online,M,9/11/2010,977822101,10/16/2010,8144,421.89,364.69,3435872.16,2970035.36,465836.80
Europe,Armenia,Baby Food,Offline,L,2/13/2011,413640248,3/8/2011,4196,255.28,159.42,1071154.88,668926.32,402228.56
Europe,Finland,Vegetables,Online,L,9/18/2011,927835166,10/30/2011,5899,154.06,90.93,908799.94,536396.07,372403.87
North America,Mexico,Personal Care,Online,H,12/31/2012,984518182,1/21/2013,9663,81.73,56.67,789756.99,547602.21,242154.78
Europe,Netherlands,Beverages,Offline,C,10/11/2012,918113124,11/11/2012,8931,47.45,31.79,423775.95,283916.49,139859.46
North America,Canada,Fruits,Offline,L,6/27/2017,683356320,7/1/2017,9176,9.33,6.92,85612.08,63497.92,22114.16
Central America and the Caribbean,Saint Vincent and the Grenadines,Household,Offline,C,9/11/2015,305296599,9/23/2015,2903,668.27,502.54,1939987.81,1458873.62,481114.19
Central America and the Caribbean,Antigua and Barbuda ,Beverages,Offline,C,3/7/2012,329295289,4/14/2012,4649,47.45,31.79,220595.05,147791.71,72803.34
Europe,Iceland,Baby Food,Offline,M,7/31/2016,471026217,8/4/2016,5980,255.28,159.42,1526574.40,953331.60,573242.80
Middle East and North Africa,Algeria,Vegetables,Online,H,11/15/2016,966475713,1/1/2017,495,154.06,90.93,76259.70,45010.35,31249.35
Europe,Bosnia and Herzegovina,Clothes,Online,H,6/18/2013,321942603,7/28/2013,8825,109.28,35.84,964396.00,316288.00,648108.00
