Australia and Oceania,Tuvalu,Personal Care,Offline,M,5/30/2013,286479079,6/3/2013,4381,81.73,56.67,358059.13,248271.27,109787.86
Asia,Singapore,Personal Care,Online,H,1/21/2016,701920640,2/24/2016,2770,81.73,56.67,226392.10,156975.90,69416.20
Europe,Bulgaria,Beverages,Offline,H,1/21/2016,500328814,2/16/2016,7269,47.45,31.79,344914.05,231081.51,113832.54
Europe,Switzerland,Household,Online,C,8/3/2015,255189931,8/13/2015,5226,668.27,502.54,3492379.02,2626274.04,866104.98
Asia,Bangladesh,Fruits,Offline,M,2/7/2014,610302817,2/12/2014,1021,9.33,6.92,9525.93,7065.32,2460.61
Australia and Oceania,Samoa ,Clothes,Offline,C,2/17/2012,929778802,3/29/2012,1064,109.28,35.84,116273.92,38133.76,78140.16
Australia and Oceania,Vanuatu,Office Supplies,Online,M,1/13/2015,648041713,2/19/2015,8799,651.21,524.96,5729996.79,4619123.04,1110873.75
North America,Greenland,Cosmetics,Online,C,2/11/2014,619827878,3/9/2014,9698,437.20,263.33,4239965.60,2553774.34,1686191.26
Europe,Portugal,Baby Food,Online,M,1/31/2013,870186126,3/1/2013,6267,255.28,159.42,1599839.76,999085.14,600754.62
Europe,Switzerland,Clothes,Offline,M,9/21/2016,144477784,10/21/2016,3042,109.28,35.84,332429.76,109025.28,223404.48
Sub-Saharan Africa,Namibia,Fruits,Online,L,12/12/2011,858376681,12/12/2011,1590,9.33,6.92,14834.70,11002.80,3831.90
Europe,Montenegro,Cereal,Online,C,1/9/2017,547869145,2/5/2017,5510,205.70,117.11,1133407.00,645276.10,488130.90
Sub-Saharan Africa,Guinea,Cereal,Offline,H,3/19/2017,419254004,4/22/2017,5432,205.70,117.11,1117362.40,636141.52,481220.88
Asia,Tajikistan,Household,Offline,L,12/25/2013,399142587,1/1/2014,4016,668.27,502.54,2683772.32,2018200.64,665571.68
Middle East and North Africa,Libya,Office Supplies,Offline,C,8/26/2013,484458720,9/19/2013,956,651.21,524.96,622556.76,501861.76,120695.00
Central America and the Caribbean,Haiti,Personal Care,Offline,M,1/11/2016,292438733,2/2/2016,7975,81.73,56.67,651796.75,451943.25,199853.50
Europe,Czech Republic,Household,Online,C,8/20/2010,410631453,9/17/2010,3827,668.27,502.54,2557469.29,1923220.58,634248.71
Middle East and North Africa,Oman,Clothes,Online,L,10/8/2010,146898210,11/10/2010,9299,109.28,35.84,1016194.72,333276.16,682918.56
North America,United States of America,Cosmetics,Online,C,11/13/2011,679412829,11/28/2011,2209,437.20,263.33,965774.80,581695.97,384078.83
Europe,San Marino,Snacks,Offline,C,6/3/2010,106661641,6/20/2010,2405,152.58,97.44,366954.90,234343.20,132611.70
North America,United States of America,Baby Food,Online,L,5/12/2015,197443473,5/30/2015,6766,255.28,159.42,1727224.48,1078635.72,648588.76
Middle East and North Africa,Kuwait,Fruits,Offline,M,12/13/2013,540869653,12/25/2013,4204,9.33,6.92,39223.32,29091.68,10131.64
Middle East and North Africa,Tunisia ,Snacks,Offline,C,6/15/2013,796364009,7/17/2013,662,152.58,97.44,101007.96,64505.28,36502.68
Europe,Malta,Cosmetics,Online,C,8/21/2014,243662869,9/10/2014,4113,437.20,263.33,1798203.60,1083076.29,715127.31
Sub-Saharan Africa,Niger,Fruits,Online,H,7/13/2015,932815062,7/26/2015,9561,9.33,6.92,89204.13,66162.12,23042.01
Europe,Romania,Office Supplies,Online,H,3/28/2015,934181916,4/1/2015,4043,651.21,524.96,2632842.03,2122413.28,510428.75
Sub-Saharan Africa,Democratic Republic of the Congo,Meat,Offline,L,2/19/2010,188437259,3/23/2010,1627,421.89,364.69,686415.03,593350.63,93064.40
Sub-Saharan Africa,South Africa,Clothes,Online,H,10/26/2012,956567418,12/6/2012,8411,109.28,35.84,919154.08,301450.24,617703.84
Central America and the Caribbean,Dominican Republic,Household,Offline,L,6/9/2010,169871222,6/29/2010,7524,668.27,502.54,5028063.48,3781110.96,1246952.52
Europe,Montenegro,Office Supplies,Offline,L,12/4/2013,679960000,12/21/2013,4129,651.21,524.96,2688846.09,2167559.84,521286.25
Europe,Hungary,Office Supplies,Offline,L,5/6/2016,908757579,5/28/2016,417,651.21,524.96,271554.57,218908.32,52646.25
Middle East and North Africa,Pakistan,Clothes,Online,C,11/1/2011,698500287,12/7/2011,612,109.28,35.84,66879.36,21934.08,44945.28
Middle East and North Africa,Qatar,Office Supplies,Online,H,7/8/2014,861736953,8/24/2014,5969,651.21,524.96,3887072.49,3133486.24,753586.25
Europe,United Kingdom,Meat,Online,C,11/14/2016,931328904,11/22/2016,9774,421.89,364.69,4123552.86,3564480.06,559072.80
Central America and the Caribbean,Grenada,Beverages,Online,L,3/23/2016,510449969,4/4/2016,2344,47.45,31.79,111222.80,74515.76,36707.04
Sub-Saharan Africa,South Sudan,Office Supplies,Online,C,12/19/2010,622586476,12/31/2010,6028,651.21,524.96,3925493.88,3164458.88,761035.00
Middle East and North Africa,Algeria,Snacks,Online,C,11/30/2011,561537253,12/1/2011,207,152.58,97.44,31584.06,20170.08,11413.98
Asia,Sri Lanka,Snacks,Online,H,10/19/2015,141413629,11/24/2015,6290,152.58,97.44,959728.20,612897.60,346830.60
Sub-Saharan Africa,Mauritius ,Cereal,Offline,L,8/21/2016,146639430,8/30/2016,2721,205.70,117.11,559709.70,318656.31,241053.39
Middle East and North Africa,Turkey,Baby Food,Offline,M,1/30/2017,981950986,2/28/2017,9973,255.28,159.42,2545907.44,1589895.66,956011.78
Sub-Saharan Africa,Guinea,Cereal,Online,M,1/22/2017,422397124,3/5/2017,5551,205.70,117.11,1141840.70,650077.61,491763.09
Central America and the Caribbean,Honduras,Clothes,Offline,M,7/27/2017,363339173,8/2/2017,8990,109.28,35.84,982427.20,322201.60,660225.60
Europe,Monaco,Cosmetics,Offline,L,11/16/2016,970450961,12/6/2016,6860,437.20,263.33,2999192.00,1806443.80,1192748.20
Sub-Saharan Africa,Ethiopia,Household,Online,M,4/30/2014,229718816,6/13/2014,7757,668.27,502.54,5183770.39,3898202.78,1285567.61
Europe,Serbia,Office Supplies,Online,H,2/8/2014,697441565,3/6/2014,7313,651.21,524.96,4762298.73,3839032.48,923266.25
Europe,Norway,Vegetables,Offline,L,11/23/2013,950230538,12/22/2013,3187,154.06,90.93,490989.22,289793.91,201195.31
Sub-Saharan Africa,Rwanda,Meat,Offline,C,3/25/2016,535009562,3/28/2016,73,421.89,364.69,30797.97,26622.37,4175.60
Sub-Saharan Africa,Guinea,Household,Online,C,2/18/2017,419014966,3/4/2017,4695,668.27,502.54,3137527.65,2359425.30,778102.35
Sub-Saharan Africa,Central African Republic,Beverages,Offline,H,6/25/2017,739795577,7/6/2017,806,47.45,31.79,38244.70,25622.74,12621.96
Asia,Brunei,Snacks,Offline,C,8/24/2011,355212724,9/4/2011,4193,152.58,97.44,639767.94,408565.92,231202.02
Europe,Romania,Cereal,Offline,M,12/27/2013,893440234,1/13/2014,7674,205.70,117.11,1578541.80,898702.14,679839.66
Sub-Saharan Africa,Cote d'Ivoire,Fruits,Online,C,3/22/2017,902964437,5/9/2017,6097,9.33,6.92,56885.01,42191.24,14693.77
Sub-Saharan Africa,Namibia,Baby Food,Offline,H,5/3/2011,802584159,5/8/2011,1343,255.28,159.42,342841.04,214101.06,128739.98
Sub-Saharan Africa,Republic of the Congo,Meat,Online,M,2/8/2010,631410729,2/18/2010,7321,421.89,364.69,3088656.69,2669895.49,418761.20
Sub-Saharan Africa,Chad,Vegetables,Online,C,1/4/2017,498867976,1/23/2017,4975,154.06,90.93,766448.50,452376.75,314071.75
Asia,China,Household,Online,L,11/17/2013,134692227,11/19/2013,7278,668.27,502.54,4863669.06,3657486.12,1206182.94
Europe,Albania,Clothes,Online,L,2/6/2010,238932311,2/23/2010,4235,109.28,35.84,462800.80,151782.40,311018.40
Australia and Oceania,New Zealand,Personal Care,Offline,L,2/22/2016,231949555,3/28/2016,7883,81.73,56.67,644277.59,446729.61,197547.98
Australia and Oceania,New Zealand,Office Supplies,Offline,L,1/8/2017,504417788,1/25/2017,7288,651.21,524.96,4746018.48,3825908.48,920110.00
Asia,Laos,Baby Food,Online,C,12/20/2013,167323338,1/25/2014,3549,255.28,159.42,905988.72,565781.58,340207.14
Europe,Montenegro,Vegetables,Offline,H,1/25/2013,201965034,1/27/2013,4796,154.06,90.93,738871.76,436100.28,302771.48
Middle East and North Africa,Afghanistan,Fruits,Offline,H,11/24/2013,309954202,1/6/2014,1191,9.33,6.92,11112.03,8241.72,2870.31
Central America and the Caribbean,Saint Kitts and Nevis ,Office Supplies,Online,L,4/21/2013,263214671,5/9/2013,9925,651.21,524.96,6463259.25,5210228.00,1253031.25
Middle East and North Africa,United Arab Emirates,Meat,Offline,L,10/13/2016,353982770,10/19/2016,223,421.89,364.69,94081.47,81325.87,12755.60
Sub-Saharan Africa,Equatorial Guinea,Cosmetics,Offline,C,12/16/2011,944807326,1/6/2012,8338,437.20,263.33,3645373.60,2195645.54,1449728.06
Sub-Saharan Africa,Central African Republic,Clothes,Offline,C,3/27/2010,218549668,5/7/2010,2558,109.28,35.84,279538.24,91678.72,187859.52
Middle East and North Africa,Algeria,Clothes,Online,C,9/22/2012,928383624,10/23/2012,8200,109.28,35.84,896096.00,293888.00,602208.00
Asia,Brunei,Meat,Offline,H,1/14/2014,947795522,2/4/2014,2612,421.89,364.69,1101976.68,952570.28,149406.40
Central America and the Caribbean,Belize,Fruits,Offline,C,8/17/2013,920584189,9/16/2013,174,9.33,6.92,1623.42,1204.08,419.34
Asia,Bhutan,Fruits,Online,L,1/6/2012,210860955,2/13/2012,7297,9.33,6.92,68081.01,50495.24,17585.77
Sub-Saharan Africa,Zambia,Meat,Online,L,7/29/2014,953049647,8/11/2014,7424,421.89,364.69,3132111.36,2707458.56,424652.80
Sub-Saharan Africa,Djibouti,Cereal,Offline,M,8/6/2012,401886594,9/14/2012,6029,205.70,117.11,1240165.30,706056.19,534109.11
Europe,Finland,Baby Food,Online,M,5/15/2017,382420623,6/21/2017,5615,255.28,159.42,1433397.20,895143.30,538253.90
Europe,Slovakia,Baby Food,Online,C,12/17/2010,540013062,1/27/2011,720,255.28,159.42,183801.60,114782.40,69019.20
Europe,Bosnia and Herzegovina,Baby Food,Offline,L,7/27/2010,590337741,8/18/2010,2911,255.28,159.42,743120.08,464071.62,279048.46
Sub-Saharan Africa,Mozambique,Personal Care,Offline,M,10/1/2011,769380986,10/18/2011,5786,81.73,56.67,472889.78,327892.62,144997.16
Europe,Romania,Meat,Online,H,11/26/2014,483441627,1/15/2015,9975,421.89,364.69,4208352.75,3637782.75,570570.00
North America,Mexico,Fruits,Online,H,12/5/2013,559130990,12/12/2013,8140,9.33,6.92,75946.20,56328.80,19617.40
Sub-Saharan Africa,Gabon,Vegetables,Offline,C,2/21/2015,993372905,3/9/2015,9972,154.06,90.93,1536286.32,906753.96,629532.36
Sub-Saharan Africa,Cape Verde,Cosmetics,Offline,C,10/13/2010,503403699,10/26/2010,7196,437.20,263.33,3146091.20,1894922.68,1251168.52
Europe,Finland,Cereal,Offline,H,2/1/2013,576772201,2/28/2013,8566,205.70,117.11,1762026.20,1003164.26,758861.94
Central America and the Caribbean,Costa Rica,Cosmetics,Offline,L,8/21/2012,521339738,10/7/2012,4869,437.20,263.33,2128726.80,1282153.77,846573.03
Central America and the Caribbean,Trinidad and Tobago,Snacks,Offline,L,6/10/2012,615280139,6/12/2012,3921,152.58,97.44,598266.18,382062.24,216203.94
Sub-Saharan Africa,Eritrea,Baby Food,Online,M,7/25/2016,757079732,8/29/2016,5572,255.28,159.42,1422420.16,888288.24,534131.92
Europe,Iceland,Snacks,Offline,C,3/20/2011,915537345,4/14/2011,6700,152.58,97.44,1022286.00,652848.00,369438.00
Australia and Oceania,Vanuatu,Baby Food,Online,L,12/15/2013,679764306,12/31/2013,6219,255.28,159.42,1587586.32,991432.98,596153.34
