Sub-Saharan Africa,Democratic Republic of the Congo,Cosmetics,Online,L,6/14/2017,856372964,8/3/2017,8645,437.20,263.33,3779594.00,2276487.85,1503106.15
Australia and Oceania,Tonga,Cosmetics,Offline,L,4/19/2013,729213511,5/2/2013,9338,437.20,263.33,4082573.60,2458975.54,1623598.06
Europe,Ukraine,Meat,Online,M,3/5/2016,584874188,3/20/2016,6124,421.89,364.69,2583654.36,2233361.56,350292.80
North America,United States of America,Vegetables,Online,H,6/28/2017,335903823,8/13/2017,261,154.06,90.93,40209.66,23732.73,16476.93
Middle East and North Africa,Lebanon,Office Supplies,Offline,H,4/18/2017,415163743,4/23/2017,5032,651.21,524.96,3276888.72,2641598.72,635290.00
Australia and Oceania,Tuvalu,Baby Food,Online,L,11/29/2012,425827777,1/6/2013,757,255.28,159.42,193246.96,120680.94,72566.02
Europe,Czech Republic,Household,Offline,M,4/23/2010,491382253,6/8/2010,9783,668.27,502.54,6537685.41,4916348.82,1621336.59
Australia and Oceania,Vanuatu,Vegetables,Online,L,9/22/2012,805625998,10/14/2012,1491,154.06,90.93,229703.46,135576.63,94126.83
Sub-Saharan Africa,Cape Verde,Meat,Offline,C,11/25/2016,282670342,12/18/2016,7291,421.89,364.69,3075999.99,2658954.79,417045.20
Europe,Slovakia,Baby Food,Online,H,11/5/2016,606939113,12/19/2016,5626,255.28,159.42,1436205.28,896896.92,539308.36
Europe,Georgia,Cosmetics,Offline,M,3/19/2015,383168637,4/28/2015,6969,437.20,263.33,3046846.80,1835146.77,1211700.03
Central America and the Caribbean,Saint Kitts and Nevis ,Household,Online,M,12/6/2011,986407744,12/15/2011,8827,668.27,502.54,5898819.29,4435920.58,1462898.71
Central America and the Caribbean,Grenada,Personal Care,Offline,M,7/26/2015,712017762,8/4/2015,733,81.73,56.67,59908.09,41539.11,18368.98
Sub-Saharan Africa,South Sudan,Office Supplies,Online,H,10/26/2016,625672519,12/4/2016,9257,651.21,524.96,6028250.97,4859554.72,1168696.25
Australia and Oceania,Vanuatu,Vegetables,Offline,H,1/11/2015,513358342,1/18/2015,2996,154.06,90.93,461563.76,272426.28,189137.48
Sub-Saharan Africa,South Sudan,Meat,Online,H,5/22/2014,231374061,6/5/2014,7581,421.89,364.69,3198348.09,2764714.89,433633.20
Europe,Estonia,Snacks,Online,M,7/28/2012,156331002,8/19/2012,672,152.58,97.44,102533.76,65479.68,37054.08
Central America and the Caribbean,Belize,Personal Care,Offline,C,2/13/2012,735152995,3/16/2012,6963,81.73,56.67,569085.99,394593.21,174492.78
Sub-Saharan Africa,Botswana,Vegetables,Offline,H,8/16/2016,235076367,8/21/2016,3176,154.06,90.93,489294.56,288793.68,200500.88
Asia,Thailand,Cosmetics,Online,H,10/26/2011,593649947,12/12/2011,3066,437.20,263.33,1340455.20,807369.78,533085.42
Europe,Bosnia and Herzegovina,Personal Care,Offline,L,10/15/2014,668735063,11/4/2014,2421,81.73,56.67,197868.33,137198.07,60670.26
Australia and Oceania,Papua New Guinea,Meat,Offline,M,3/8/2017,288505542,4/6/2017,4056,421.89,364.69,1711185.84,1479182.64,232003.20
Sub-Saharan Africa,Kenya,Vegetables,Offline,H,9/17/2011,701447713,10/29/2011,2821,154.06,90.93,434603.26,256513.53,178089.73
Sub-Saharan Africa,Kenya,Clothes,Offline,H,2/1/2011,526360404,2/13/2011,595,109.28,35.84,65021.60,21324.80,43696.80
Sub-Saharan Africa,Uganda,Baby Food,Offline,L,12/6/2013,702354943,12/15/2013,1290,255.28,159.42,329311.20,205651.80,123659.40
Europe,Serbia,Personal Care,Online,M,2/26/2016,438855159,4/7/2016,5849,81.73,56.67,478038.77,331462.83,146575.94
Sub-Saharan Africa,Djibouti,Household,Online,H,9/24/2014,365597379,10/18/2014,7244,668.27,502.54,4840947.88,3640399.76,1200548.12
Middle East and North Africa,Tunisia ,Personal Care,Online,L,6/24/2011,282630431,7/14/2011,5480,81.73,56.67,447880.40,310551.60,137328.80
Central America and the Caribbean,Antigua and Barbuda ,Fruits,Online,H,11/10/2016,510315644,12/30/2016,2594,9.33,6.92,24202.02,17950.48,6251.54
Europe,Ukraine,Beverages,Online,H,11/24/2015,539326846,12/16/2015,7654,47.45,31.79,363182.30,243320.66,119861.64
Australia and Oceania,East Timor,Office Supplies,Online,H,5/24/2017,380650365,6/4/2017,1757,651.21,524.96,1144175.97,922354.72,221821.25
Australia and Oceania,Federated States of Micronesia,Clothes,Offline,C,4/14/2012,115585029,5/12/2012,3033,109.28,35.84,331446.24,108702.72,222743.52
Central America and the Caribbean,Saint Lucia,Household,Offline,M,4/18/2015,345742166,6/5/2015,1645,668.27,502.54,1099304.15,826678.30,272625.85
Europe,Russia,Snacks,Online,L,9/14/2015,843045604,10/17/2015,4783,152.58,97.44,729790.14,466055.52,263734.62
Sub-Saharan Africa,Guinea,Beverages,Offline,M,6/4/2011,999731671,6/13/2011,1673,47.45,31.79,79383.85,53184.67,26199.18
Europe,Albania,Household,Offline,C,10/19/2012,278349196,12/2/2012,8568,668.27,502.54,5725737.36,4305762.72,1419974.64
Central America and the Caribbean,El Salvador,Vegetables,Online,H,2/6/2016,461759507,2/17/2016,3754,154.06,90.93,578341.24,341351.22,236990.02
Sub-Saharan Africa,Ghana,Meat,Online,H,11/9/2014,703136432,12/9/2014,2550,421.89,364.69,1075819.50,929959.50,145860.00
Sub-Saharan Africa,Burkina Faso,Office Supplies,Online,C,4/2/2011,675966298,4/30/2011,2304,651.21,524.96,1500387.84,1209507.84,290880.00
Central America and the Caribbean,Nicaragua,Office Supplies,Offline,C,4/24/2012,124047935,5/18/2012,7395,651.21,524.96,4815697.95,3882079.20,933618.75
Sub-Saharan Africa,Mauritania,Personal Care,Offline,L,12/27/2010,211492669,2/14/2011,4235,81.73,56.67,346126.55,239997.45,106129.10
Sub-Saharan Africa,Madagascar,Cereal,Offline,H,8/26/2012,372724330,9/15/2012,6267,205.70,117.11,1289121.90,733928.37,555193.53
Asia,North Korea,Beverages,Online,M,3/2/2016,562479245,3/25/2016,8963,47.45,31.79,425294.35,284933.77,140360.58
Europe,Monaco,Cosmetics,Offline,M,2/9/2010,805806243,3/8/2010,4829,437.20,263.33,2111238.80,1271620.57,839618.23
Sub-Saharan Africa,Cape Verde,Meat,Offline,C,5/26/2014,748066651,6/11/2014,8401,421.89,364.69,3544297.89,3063760.69,480537.20
Australia and Oceania,Papua New Guinea,Beverages,Online,H,12/14/2015,104934298,12/27/2015,1246,47.45,31.79,59122.70,39610.34,19512.36
Europe,Belarus,Beverages,Offline,H,4/28/2010,912395513,5/2/2010,6962,47.45,31.79,330346.90,221321.98,109024.92
Asia,Mongolia,Fruits,Online,C,1/20/2013,776749122,2/1/2013,6181,9.33,6.92,57668.73,42772.52,14896.21
Central America and the Caribbean,Saint Vincent and the Grenadines,Meat,Offline,L,6/23/2010,524606454,7/17/2010,1562,421.89,364.69,658992.18,569645.78,89346.40
Sub-Saharan Africa,Cape Verde,Cereal,Offline,C,6/22/2016,152891337,7/9/2016,2799,205.70,117.11,575754.30,327790.89,247963.41
Sub-Saharan Africa,Mauritania,Office Supplies,Online,H,9/19/2015,178840100,10/17/2015,1615,651.21,524.96,1051704.15,847810.40,203893.75
Australia and Oceania,Tonga,Beverages,Offline,M,11/12/2012,290001571,12/18/2012,6764,47.45,31.79,320951.80,215027.56,105924.24
Asia,Mongolia,Personal Care,Offline,M,8/26/2013,694237077,9/24/2013,9033,81.73,56.67,738267.09,511900.11,226366.98
Europe,Iceland,Beverages,Online,L,7/4/2013,769720447,8/11/2013,6240,47.45,31.79,296088.00,198369.60,97718.40
Asia,Cambodia,Clothes,Online,L,7/1/2016,414938008,7/3/2016,8232,109.28,35.84,899592.96,295034.88,604558.08
North America,United States of America,Fruits,Offline,L,5/29/2016,498688590,6/3/2016,1891,9.33,6.92,17643.03,13085.72,4557.31
Europe,Lithuania,Cosmetics,Online,C,8/25/2015,610083520,10/3/2015,6126,437.20,263.33,2678287.20,1613159.58,1065127.62
Europe,Malta,Personal Care,Offline,M,11/29/2013,408546626,1/2/2014,6880,81.73,56.67,562302.40,389889.60,172412.80
Europe,Bulgaria,Cereal,Offline,H,12/17/2011,973814237,1/23/2012,2128,205.70,117.11,437729.60,249210.08,188519.52
Middle East and North Africa,Iraq,Meat,Offline,C,5/25/2015,755935180,6/24/2015,6873,421.89,364.69,2899649.97,2506514.37,393135.60
Asia,China,Vegetables,Offline,M,10/3/2015,525270783,10/13/2015,8152,154.06,90.93,1255897.12,741261.36,514635.76
Middle East and North Africa,Somalia,Fruits,Offline,H,12/25/2016,222494876,1/7/2017,33,9.33,6.92,307.89,228.36,79.53
Asia,Philippines,Household,Offline,H,7/13/2016,308593785,8/19/2016,8614,668.27,502.54,5756477.78,4328879.56,1427598.22
Europe,Armenia,Beverages,Offline,M,9/10/2016,414866340,9/26/2016,7024,47.45,31.79,333288.80,223292.96,109995.84
Europe,Finland,Office Supplies,Online,M,4/4/2013,692923867,4/6/2013,425,651.21,524.96,276764.25,223108.00,53656.25
Middle East and North Africa,Qatar,Fruits,Online,L,6/8/2014,464690196,7/12/2014,1010,9.33,6.92,9423.30,6989.20,2434.10
Sub-Saharan Africa,Madagascar,Household,Offline,L,5/12/2014,472401654,5/22/2014,3002,668.27,502.54,2006146.54,1508625.08,497521.46
Middle East and North Africa,United Arab Emirates,Snacks,Offline,L,1/7/2012,628607070,1/30/2012,7656,152.58,97.44,1168152.48,746000.64,422151.84
Sub-Saharan Africa,Ghana,Meat,Offline,L,1/8/2015,466167771,2/1/2015,8258,421.89,364.69,3483967.62,3011610.02,472357.60
Sub-Saharan Africa,Mali,Clothes,Offline,M,2/17/2013,488257586,2/20/2013,5125,109.28,35.84,560060.00,183680.00,376380.00
Sub-Saharan Africa,Madagascar,Office Supplies,Online,M,4/23/2012,818362843,5/10/2012,606,651.21,524.96,394633.26,318125.76,76507.50
North America,Canada,Fruits,Online,C,10/20/2015,750282371,10/27/2015,4081,9.33,6.92,38075.73,28240.52,9835.21
Sub-Saharan Africa,Cape Verde,Snacks,Offline,L,10/6/2012,998127496,11/5/2012,6961,152.58,97.44,1062109.38,678279.84,383829.54
Europe,Hungary,Baby Food,Online,H,5/12/2012,546322047,6/11/2012,7689,255.28,159.42,1962847.92,1225780.38,737067.54
Europe,Ukraine,Baby Food,Online,L,3/30/2017,699602353,4/13/2017,6738,255.28,159.42,1720076.64,1074171.96,645904.68
Europe,Slovakia,Meat,Online,H,3/11/2012,133017241,4/8/2012,1613,421.89,364.69,680508.57,588244.97,92263.60
North America,United States of America,Clothes,Online,L,5/8/2013,741928040,6/8/2013,1849,109.28,35.84,202058.72,66268.16,135790.56
Europe,Czech Republic,Cosmetics,Online,C,6/2/2011,892008578,6/23/2011,4016,437.20,263.33,1755795.20,1057533.28,698261.92
Europe,Georgia,Clothes,Online,M,4/21/2013,369245183,4/29/2013,6710,109.28,35.84,733268.80,240486.40,492782.40
North America,United States of America,Snacks,Offline,L,8/18/2015,829936683,9/29/2015,5562,152.58,97.44,848649.96,541961.28,306688.68
Sub-Saharan Africa,Cote d'Ivoire,Vegetables,Offline,L,1/26/2016,850694406,2/28/2016,8234,154.06,90.93,1268530.04,748717.62,519812.42
Asia,Mongolia,Office Supplies,Online,C,2/27/2017,878442180,4/2/2017,9417,651.21,524.96,6132444.57,4943548.32,1188896.25
Sub-Saharan Africa,Republic of the Congo,Snacks,Online,L,12/5/2014,980416333,12/12/2014,5835,152.58,97.44,890304.30,568562.40,321741.90
Asia,Sri Lanka,Office Supplies,Offline,M,4/1/2010,394165694,4/7/2010,1243,651.21,524.96,809454.03,652525.28,156928.75
Central America and the Caribbean,Nicaragua,Beverages,Offline,L,8/19/2012,677551591,10/3/2012,1427,47.45,31.79,67711.15,45364.33,22346.82
Asia,North Korea,Cereal,Offline,C,9/25/2013,758747851,10/23/2013,9205,205.70,117.11,1893468.50,1077997.55,815470.95
Asia,Cambodia,Office Supplies,Online,M,10/31/2013,986240804,11/21/2013,9425,651.21,524.96,6137654.25,4947748.00,1189906.25
Central America and the Caribbean,Cuba,Meat,Online,H,6/28/2010,878829276,7/28/2010,3967,421.89,364.69,1673637.63,1446725.23,226912.40
Sub-Saharan Africa,Burkina Faso,Household,Offline,L,6/26/2017,475624597,7/20/2017,6742,668.27,502.54,4505476.34,3388124.68,1117351.66
Central America and the Caribbean,Nicaragua,Vegetables,Offline,H,7/30/2015,786050593,8/8/2015,8693,154.06,90.93,1339243.58,790454.49,548789.09
Central America and the Caribbean,Trinidad and Tobago,Clothes,Offline,L,11/17/2016,639843595,11/22/2016,2793,109.28,35.84,305219.04,100101.12,205117.92
Europe,Hungary,Fruits,Offline,H,8/24/2015,737052428,9/14/2015,9047,9.33,6.92,84408.51,62605.24,21803.27
Middle East and North Africa,United Arab Emirates,Clothes,Offline,L,10/7/2014,498038423,11/4/2014,9492,109.28,35.84,1037285.76,340193.28,697092.48
Middle East and North Africa,Qatar,Office Supplies,Offline,L,5/27/2014,313475406,7/3/2014,3194,651.21,524.96,2079964.74,1676722.24,403242.50
Asia,Kazakhstan,Cosmetics,Online,L,10/15/2015,194349706,11/3/2015,1252,437.20,263.33,547374.40,329689.16,217685.24
Sub-Saharan Africa,South Sudan,Beverages,Online,M,6/6/2017,221960151,7/13/2017,1796,47.45,31.79,85220.20,57094.84,28125.36
Sub-Saharan Africa,Malawi,Office Supplies,Online,C,5/3/2011,997918069,5/18/2011,4987,651.21,524.96,3247584.27,2617975.52,629608.75
Middle East and North Africa,Tunisia ,Meat,Online,M,1/27/2017,494147288,2/13/2017,8019,421.89,364.69,3383135.91,2924449.11,458686.80
Central America and the Caribbean,Cuba,Clothes,Online,H,6/1/2017,802884137,6/20/2017,113,109.28,35.84,12348.64,4049.92,8298.72
Europe,United Kingdom,Clothes,Online,C,2/19/2015,486677443,3/26/2015,7525,109.28,35.84,822332.00,269696.00,552636.00
Sub-Saharan Africa,Cape Verde,Beverages,Online,M,1/23/2014,428388535,3/8/2014,8542,47.45,31.79,405317.90,271550.18,133767.72
Asia,Sri Lanka,Snacks,Offline,M,4/25/2015,681191241,5/4/2015,8481,152.58,97.44,1294030.98,826388.64,467642.34
Sub-Saharan Africa,Burkina Faso,Clothes,Online,M,6/28/2013,918571889,7/12/2013,4689,109.28,35.84,512413.92,168053.76,344360.16
Sub-Saharan Africa,Cape Verde,Beverages,Offline,L,8/16/2015,884329307,9/8/2015,1548,47.45,31.79,73452.60,49210.92,24241.68
Europe,France,Meat,Offline,C,8/30/2014,842574822,9/18/2014,5469,421.89,364.69,2307316.41,1994489.61,312826.80
Middle East and North Africa,Libya,Household,Offline,C,12/24/2015,227732264,1/14/2016,9893,668.27,502.54,6611195.11,4971628.22,1639566.89
Sub-Saharan Africa,Eritrea,Office Supplies,Online,M,11/12/2010,794537961,11/23/2010,294,651.21,524.96,191455.74,154338.24,37117.50
Sub-Saharan Africa,Mauritania,Household,Online,C,8/11/2010,768040740,8/21/2010,9177,668.27,502.54,6132713.79,4611809.58,1520904.21
Middle East and North Africa,Egypt,Vegetables,Online,L,6/3/2012,693601930,6/5/2012,1079,154.06,90.93,166230.74,98113.47,68117.27
Australia and Oceania,Federated States of Micronesia,Cosmetics,Offline,M,10/15/2010,286895358,10/25/2010,7567,437.20,263.33,3308292.40,1992618.11,1315674.29
Middle East and North Africa,Iran,Beverages,Offline,C,5/28/2016,683907353,6/16/2016,2239,47.45,31.79,106240.55,71177.81,35062.74
Europe,Andorra,Fruits,Online,M,7/13/2014,390936744,7/15/2014,5725,9.33,6.92,53414.25,39617.00,13797.25
Central America and the Caribbean,Barbados,Personal Care,Online,L,3/17/2014,234594857,5/6/2014,686,81.73,56.67,56066.78,38875.62,17191.16
Sub-Saharan Africa,Equatorial Guinea,Personal Care,Online,L,3/6/2014,211805522,4/9/2014,6816,81.73,56.67,557071.68,386262.72,170808.96
Europe,Italy,Meat,Online,M,4/4/2014,839805066,5/19/2014,5836,421.89,364.69,2462150.04,2128330.84,333819.20
Europe,Spain,Clothes,Online,H,7/14/2011,906142318,7/23/2011,6503,109.28,35.84,710647.84,233067.52,477580.32
Australia and Oceania,Marshall Islands,Meat,Offline,C,9/26/2011,618678605,10/14/2011,9603,421.89,364.69,4051409.67,3502118.07,549291.60
Australia and Oceania,Tonga,Cereal,Online,C,4/18/2010,255587756,6/7/2010,2952,205.70,117.11,607226.40,345708.72,261517.68
Sub-Saharan Africa,Lesotho,Office Supplies,Online,L,4/14/2011,615356099,5/30/2011,6399,651.21,524.96,4167092.79,3359219.04,807873.75
Sub-Saharan Africa,South Sudan,Personal Care,Offline,M,1/19/2016,766782462,2/25/2016,6825,81.73,56.67,557807.25,386772.75,171034.50
Sub-Saharan Africa,Comoros,Office Supplies,Offline,L,11/13/2011,298978173,11/30/2011,3140,651.21,524.96,2044799.40,1648374.40,396425.00
Asia,Philippines,Beverages,Online,C,7/27/2013,671367061,8/12/2013,1287,47.45,31.79,61068.15,40913.73,20154.42
Sub-Saharan Africa,Guinea,Snacks,Offline,L,5/6/2014,263685452,6/6/2014,9240,152.58,97.44,1409839.20,900345.60,509493.60
Sub-Saharan Africa,Mozambique,Clothes,Offline,H,3/24/2012,225982177,5/8/2012,2003,109.28,35.84,218887.84,71787.52,147100.32
Middle East and North Africa,Yemen,Office Supplies,Online,M,11/23/2013,428618562,11/26/2013,6612,651.21,524.96,4305800.52,3471035.52,834765.00
Europe,Serbia,Vegetables,Online,H,9/22/2015,812268435,11/3/2015,7135,154.06,90.93,1099218.10,648785.55,450432.55
Sub-Saharan Africa,Gabon,Beverages,Offline,M,2/28/2015,937918126,3/8/2015,9671,47.45,31.79,458888.95,307441.09,151447.86
Sub-Saharan Africa,Eritrea,Household,Offline,M,7/2/2014,436866462,8/11/2014,7349,668.27,502.54,4911116.23,3693166.46,1217949.77
Asia,China,Clothes,Online,L,2/8/2017,360724771,3/15/2017,5331,109.28,35.84,582571.68,191063.04,391508.64
North America,Mexico,Personal Care,Offline,H,1/17/2016,931416881,2/19/2016,5808,81.73,56.67,474687.84,329139.36,145548.48
Asia,Uzbekistan,Cereal,Online,H,1/7/2013,191179120,2/10/2013,3005,205.70,117.11,618128.50,351915.55,266212.95
Asia,Kazakhstan,Meat,Offline,H,8/3/2014,752560317,9/1/2014,8176,421.89,364.69,3449372.64,2981705.44,467667.20
Europe,Italy,Household,Offline,M,3/22/2013,348421800,4/11/2013,4608,668.27,502.54,3079388.16,2315704.32,763683.84
Sub-Saharan Africa,Burundi,Clothes,Offline,M,10/28/2013,381937396,12/15/2013,2618,109.28,35.84,286095.04,93829.12,192265.92
Europe,Denmark,Vegetables,Online,L,10/14/2014,976593434,10/31/2014,4554,154.06,90.93,701589.24,414095.22,287494.02
Asia,Thailand,Office Supplies,Offline,M,10/11/2011,526188743,11/1/2011,9797,651.21,524.96,6379904.37,5143033.12,1236871.25
Sub-Saharan Africa,Ghana,Office Supplies,Online,L,9/3/2016,644834649,9/19/2016,9757,651.21,524.96,6353855.97,5122034.72,1231821.25
Europe,Bulgaria,Cosmetics,Offline,M,12/4/2015,316954982,1/18/2016,2877,437.20,263.33,1257824.40,757600.41,500223.99
Sub-Saharan Africa,Equatorial Guinea,Baby Food,Online,M,3/5/2012,847286069,3/20/2012,9631,255.28,159.42,2458601.68,1535374.02,923227.66
Europe,Liechtenstein,Personal Care,Online,M,12/5/2012,910876739,12/30/2012,7523,81.73,56.67,614854.79,426328.41,188526.38
Central America and the Caribbean,Antigua and Barbuda ,Cosmetics,Offline,H,8/11/2011,603088319,9/11/2011,6090,437.20,263.33,2662548.00,1603679.70,1058868.30
Sub-Saharan Africa,Niger,Baby Food,Offline,C,1/23/2014,989594638,2/23/2014,1899,255.28,159.42,484776.72,302738.58,182038.14
Sub-Saharan Africa,Guinea,Vegetables,Offline,C,1/20/2012,956382024,2/26/2012,3549,154.06,90.93,546758.94,322710.57,224048.37
Europe,Andorra,Office Supplies,Online,C,5/4/2017,359749305,6/20/2017,6669,651.21,524.96,4342919.49,3500958.24,841961.25
Middle East and North Africa,Iran,Cereal,Offline,H,6/18/2012,476307809,7/10/2012,8920,205.70,117.11,1834844.00,1044621.20,790222.80
Sub-Saharan Africa,Angola,Meat,Online,H,2/7/2015,852981364,2/22/2015,4996,421.89,364.69,2107762.44,1821991.24,285771.20
Sub-Saharan Africa,Mozambique,Meat,Online,M,9/14/2013,657006299,10/22/2013,1619,421.89,364.69,683039.91,590433.11,92606.80
Middle East and North Africa,Algeria,Beverages,Online,C,9/21/2016,925931441,11/5/2016,2545,47.45,31.79,120760.25,80905.55,39854.70
Asia,China,Office Supplies,Online,L,12/14/2010,517618119,2/1/2011,3559,651.21,524.96,2317656.39,1868332.64,449323.75
Middle East and North Africa,Jordan,Snacks,Offline,C,10/4/2010,160240161,10/7/2010,7479,152.58,97.44,1141145.82,728753.76,412392.06
Europe,Croatia,Household,Offline,H,6/4/2016,202283895,7/2/2016,9154,668.27,502.54,6117343.58,4600251.16,1517092.42
Europe,Netherlands,Office Supplies,Offline,L,5/15/2010,162548148,6/10/2010,464,651.21,524.96,302161.44,243581.44,58580.00
Europe,Switzerland,Meat,Online,C,12/9/2013,980144250,12/25/2013,5319,421.89,364.69,2244032.91,1939786.11,304246.80
Sub-Saharan Africa,Niger,Vegetables,Offline,M,6/21/2015,964496028,6/27/2015,4663,154.06,90.93,718381.78,424006.59,294375.19
Central America and the Caribbean,Saint Lucia,Cereal,Offline,L,12/6/2011,745339810,12/20/2011,1468,205.70,117.11,301967.60,171917.48,130050.12
North America,United States of America,Cosmetics,Online,H,9/18/2012,122724425,9/18/2012,5740,437.20,263.33,2509528.00,1511514.20,998013.80
Asia,Indonesia,Office Supplies,Offline,L,2/21/2013,317011201,3/28/2013,9514,651.21,524.96,6195611.94,4994469.44,1201142.50
Asia,Bangladesh,Cereal,Offline,M,5/18/2013,818873965,6/16/2013,1858,205.70,117.11,382190.60,217590.38,164600.22
Middle East and North Africa,Pakistan,Cereal,Online,M,8/27/2014,739299046,8/31/2014,3872,205.70,117.11,796470.40,453449.92,343020.48
Sub-Saharan Africa,South Sudan,Fruits,Online,M,6/23/2015,159585273,7/17/2015,3683,9.33,6.92,34362.39,25486.36,8876.03
Asia,Brunei,Office Supplies,Online,C,6/4/2015,581343972,6/15/2015,1455,651.21,524.96,947510.55,763816.80,183693.75
Asia,Nepal,Office Supplies,Offline,M,5/8/2011,876498973,6/7/2011,4379,651.21,524.96,2851648.59,2298799.84,552848.75
Europe,Poland,Household,Offline,M,4/24/2016,437286603,4/30/2016,1678,668.27,502.54,1121357.06,843262.12,278094.94
Sub-Saharan Africa,Niger,Baby Food,Online,H,5/15/2010,526255691,5/20/2010,9608,255.28,159.42,2452730.24,1531707.36,921022.88
Sub-Saharan Africa,Sao Tome and Principe,Clothes,Offline,C,7/1/2012,226267564,7/4/2012,6455,109.28,35.84,705402.40,231347.20,474055.20
Europe,Ukraine,Office Supplies,Online,H,3/29/2016,490496051,4/16/2016,7536,651.21,524.96,4907518.56,3956098.56,951420.00
Sub-Saharan Africa,Eritrea,Fruits,Offline,M,3/14/2016,992427480,4/11/2016,200,9.33,6.92,1866.00,1384.00,482.00
Sub-Saharan Africa,Mozambique,Household,Offline,C,11/1/2011,575860679,11/2/2011,8827,668.27,502.54,5898819.29,4435920.58,1462898.71
Australia and Oceania,Marshall Islands,Household,Online,M,3/27/2011,404906976,4/15/2011,9827,668.27,502.54,6567089.29,4938460.58,1628628.71
Sub-Saharan Africa,Burkina Faso,Office Supplies,Offline,L,3/15/2012,813990199,3/15/2012,6643,651.21,524.96,4325988.03,3487309.28,838678.75
Europe,Spain,Baby Food,Online,L,8/9/2013,857846677,9/5/2013,4750,255.28,159.42,1212580.00,757245.00,455335.00
Middle East and North Africa,Turkey,Vegetables,Online,L,8/1/2011,561525237,8/22/2011,6651,154.06,90.93,1024653.06,604775.43,419877.63
Sub-Saharan Africa,Comoros,Fruits,Online,C,12/1/2010,470387208,12/17/2010,6883,9.33,6.92,64218.39,47630.36,16588.03
Australia and Oceania,Tonga,Household,Online,H,9/1/2013,300106418,10/5/2013,7013,668.27,502.54,4686577.51,3524313.02,1162264.49
Asia,Thailand,Cereal,Online,H,5/23/2015,286669194,6/3/2015,640,205.70,117.11,131648.00,74950.40,56697.60
North America,Mexico,Vegetables,Offline,H,6/25/2016,736374366,7/17/2016,8394,154.06,90.93,1293179.64,763266.42,529913.22
North America,United States of America,Snacks,Online,C,11/3/2010,675833261,11/5/2010,2935,152.58,97.44,447822.30,285986.40,161835.90
Sub-Saharan Africa,Rwanda,Fruits,Online,M,5/10/2012,101969707,6/7/2012,3957,9.33,6.92,36918.81,27382.44,9536.37
Asia,India,Clothes,Online,C,4/9/2013,432020032,5/18/2013,3183,109.28,35.84,347838.24,114078.72,233759.52
Asia,Maldives,Snacks,Offline,M,9/3/2010,453533065,9/14/2010,9367,152.58,97.44,1429216.86,912720.48,516496.38
Sub-Saharan Africa,Sierra Leone,Household,Offline,C,4/16/2010,374370133,5/22/2010,3297,668.27,502.54,2203286.19,1656874.38,546411.81
