Australia and Oceania,Federated States of Micronesia,Office Supplies,Online,C,9/14/2012,919684684,10/19/2012,3990,651.21,524.96,2598327.90,2094590.40,503737.50
Sub-Saharan Africa,Kenya,Fruits,Offline,C,6/30/2015,665454614,7/29/2015,1663,9.33,6.92,15515.79,11507.96,4007.83
Sub-Saharan Africa,Ghana,Personal Care,Online,H,4/22/2017,998292720,5/28/2017,5855,81.73,56.67,478529.15,331802.85,146726.30
Central America and the Caribbean,Honduras,Baby Food,Online,C,5/1/2011,297935330,6/20/2011,4540,255.28,159.42,1158971.20,723766.80,435204.40
Europe,Poland,Vegetables,Online,L,9/29/2010,614431273,10/2/2010,2723,154.06,90.93,419505.38,247602.39,171902.99
Middle East and North Africa,Yemen,Cereal,Offline,L,8/26/2014,918141877,10/10/2014,7439,205.70,117.11,1530202.30,871181.29,659021.01
Europe,Norway,Beverages,Offline,M,11/10/2011,249740970,11/18/2011,2758,47.45,31.79,130867.10,87676.82,43190.28
Europe,Armenia,Cosmetics,Offline,M,12/15/2014,870214879,1/27/2015,4776,437.20,263.33,2088067.20,1257664.08,830403.12
Europe,Monaco,Office Supplies,Offline,H,2/4/2011,610862433,3/10/2011,6624,651.21,524.96,4313615.04,3477335.04,836280.00
Europe,Portugal,Clothes,Online,H,3/18/2011,523294961,4/18/2011,3463,109.28,35.84,378436.64,124113.92,254322.72
Europe,Cyprus,Personal Care,Offline,M,12/9/2015,829436290,1/1/2016,7485,81.73,56.67,611749.05,424174.95,187574.10
Sub-Saharan Africa,Sao Tome and Principe,Snacks,Online,H,11/3/2011,471522748,11/14/2011,2914,152.58,97.44,444618.12,283940.16,160677.96
Europe,Austria,Beverages,Online,C,1/16/2013,262103164,2/19/2013,1006,47.45,31.79,47734.70,31980.74,15753.96
Sub-Saharan Africa,The Gambia,Meat,Offline,L,1/10/2012,634038865,2/25/2012,5045,421.89,364.69,2128435.05,1839861.05,288574.00
Sub-Saharan Africa,Guinea,Household,Online,M,9/8/2013,290503680,10/15/2013,5349,668.27,502.54,3574576.23,2688086.46,886489.77
Sub-Saharan Africa,Cote d'Ivoire,Cosmetics,Offline,H,5/31/2016,254983937,6/11/2016,4268,437.20,263.33,1865969.60,1123892.44,742077.16
Europe,Monaco,Beverages,Online,L,11/19/2015,721278464,12/1/2015,1181,47.45,31.79,56038.45,37543.99,18494.46
Central America and the Caribbean,Barbados,Meat,Offline,H,5/25/2016,603498589,7/11/2016,7499,421.89,364.69,3163753.11,2734810.31,428942.80
Middle East and North Africa,Libya,Meat,Offline,M,12/21/2011,686068141,12/27/2011,1664,421.89,364.69,702024.96,606844.16,95180.80
Europe,Cyprus,Office Supplies,Offline,C,10/29/2012,473723447,10/30/2012,4150,651.21,524.96,2702521.50,2178584.00,523937.50
Middle East and North Africa,Yemen,Snacks,Online,M,4/30/2011,441513335,5/26/2011,2462,152.58,97.44,375651.96,239897.28,135754.68
Europe,Belarus,Baby Food,Online,M,1/14/2016,684799134,2/24/2016,6136,255.28,159.42,1566398.08,978201.12,588196.96
Asia,Japan,Fruits,Offline,L,1/29/2010,469254672,3/12/2010,1740,9.33,6.92,16234.20,12040.80,4193.40
Asia,Indonesia,Clothes,Online,C,7/8/2015,480866277,8/17/2015,7872,109.28,35.84,860252.16,282132.48,578119.68
Middle East and North Africa,Kuwait,Snacks,Online,H,10/25/2013,575932776,11/28/2013,162,152.58,97.44,24717.96,15785.28,8932.68
Europe,Finland,Fruits,Online,C,3/26/2010,231065499,5/2/2010,6271,9.33,6.92,58508.43,43395.32,15113.11
Sub-Saharan Africa,Botswana,Cosmetics,Offline,C,11/16/2014,793188273,1/4/2015,891,437.20,263.33,389545.20,234627.03,154918.17
Europe,Andorra,Meat,Online,L,3/11/2016,529537427,4/13/2016,747,421.89,364.69,315151.83,272423.43,42728.40
Central America and the Caribbean,Panama,Baby Food,Offline,H,1/23/2015,477661788,3/7/2015,9593,255.28,159.42,2448901.04,1529316.06,919584.98
Asia,Thailand,Office Supplies,Online,H,6/4/2013,395422685,7/16/2013,3214,651.21,524.96,2092988.94,1687221.44,405767.50
Europe,Ukraine,Meat,Offline,M,7/3/2010,110993945,8/8/2010,4430,421.89,364.69,1868972.70,1615576.70,253396.00
Europe,Norway,Household,Online,L,2/24/2014,872861897,4/5/2014,8087,668.27,502.54,5404299.49,4064040.98,1340258.51
Australia and Oceania,Solomon Islands,Household,Offline,M,5/11/2014,399825370,5/21/2014,6067,668.27,502.54,4054394.09,3048910.18,1005483.91
Asia,Kazakhstan,Clothes,Offline,L,4/30/2017,530995690,5/15/2017,2280,109.28,35.84,249158.40,81715.20,167443.20
Australia and Oceania,Papua New Guinea,Office Supplies,Offline,H,5/25/2011,475796687,6/4/2011,7668,651.21,524.96,4993478.28,4025393.28,968085.00
Australia and Oceania,Palau,Clothes,Online,M,4/1/2016,863964688,4/19/2016,5205,109.28,35.84,568802.40,186547.20,382255.20
Central America and the Caribbean,Saint Lucia,Cereal,Online,L,12/29/2010,595548522,2/12/2011,4897,205.70,117.11,1007312.90,573487.67,433825.23
Europe,Switzerland,Meat,Online,H,8/30/2013,890909516,9/12/2013,8779,421.89,364.69,3703772.31,3201613.51,502158.80
Europe,Montenegro,Cereal,Offline,C,11/6/2016,340721499,12/8/2016,5918,205.70,117.11,1217332.60,693056.98,524275.62
Middle East and North Africa,Pakistan,Household,Online,L,3/18/2014,755970799,4/12/2014,7414,668.27,502.54,4954553.78,3725831.56,1228722.22
Asia,India,Office Supplies,Online,M,11/1/2011,417956244,11/5/2011,1396,651.21,524.96,909089.16,732844.16,176245.00
Australia and Oceania,Australia,Snacks,Online,L,11/10/2016,828289163,12/24/2016,8024,152.58,97.44,1224301.92,781858.56,442443.36
Europe,Finland,Clothes,Online,H,1/1/2011,858893382,1/7/2011,4493,109.28,35.84,490995.04,161029.12,329965.92
Central America and the Caribbean,Saint Kitts and Nevis ,Beverages,Offline,L,11/23/2014,802005231,12/12/2014,25,47.45,31.79,1186.25,794.75,391.50
North America,United States of America,Snacks,Online,H,2/29/2016,120173537,4/15/2016,875,152.58,97.44,133507.50,85260.00,48247.50
Sub-Saharan Africa,Cameroon,Beverages,Online,M,1/25/2011,596259629,2/9/2011,5329,47.45,31.79,252861.05,169408.91,83452.14
Asia,Malaysia,Clothes,Online,M,11/13/2015,483437335,12/26/2015,8705,109.28,35.84,951282.40,311987.20,639295.20
Central America and the Caribbean,Haiti,Meat,Offline,H,1/8/2010,355192983,1/15/2010,8352,421.89,364.69,3523625.28,3045890.88,477734.40
Central America and the Caribbean,El Salvador,Personal Care,Offline,M,9/15/2015,855325400,10/13/2015,8648,81.73,56.67,706801.04,490082.16,216718.88
Middle East and North Africa,Oman,Cereal,Offline,M,9/20/2010,447945916,10/26/2010,6006,205.70,117.11,1235434.20,703362.66,532071.54
Asia,Kazakhstan,Cosmetics,Online,H,8/2/2015,367478358,9/19/2015,3867,437.20,263.33,1690652.40,1018297.11,672355.29
North America,United States of America,Snacks,Offline,L,1/8/2014,568659055,2/26/2014,7706,152.58,97.44,1175781.48,750872.64,424908.84
Central America and the Caribbean,Dominican Republic,Baby Food,Online,C,4/26/2017,176536834,5/4/2017,27,255.28,159.42,6892.56,4304.34,2588.22
Sub-Saharan Africa,Zimbabwe,Meat,Offline,L,2/8/2015,636473023,2/20/2015,5366,421.89,364.69,2263861.74,1956926.54,306935.20
Sub-Saharan Africa,Angola,Vegetables,Online,H,1/8/2017,764141452,2/7/2017,5291,154.06,90.93,815131.46,481110.63,334020.83
Sub-Saharan Africa,Seychelles ,Beverages,Offline,L,1/16/2011,795528447,1/16/2011,3401,47.45,31.79,161377.45,108117.79,53259.66
Australia and Oceania,Fiji,Cosmetics,Offline,L,9/20/2012,136932837,11/5/2012,324,437.20,263.33,141652.80,85318.92,56333.88
Middle East and North Africa,Israel,Office Supplies,Offline,C,12/12/2015,514965951,12/14/2015,8723,651.21,524.96,5680504.83,4579226.08,1101278.75
Europe,Czech Republic,Vegetables,Online,L,11/23/2011,126551616,1/10/2012,8290,154.06,90.93,1277157.40,753809.70,523347.70
Australia and Oceania,Federated States of Micronesia,Cosmetics,Online,M,7/10/2015,388926160,7/30/2015,748,437.20,263.33,327025.60,196970.84,130054.76
Asia,China,Vegetables,Online,C,5/7/2016,989638411,6/22/2016,4853,154.06,90.93,747653.18,441283.29,306369.89
Europe,Montenegro,Baby Food,Online,L,7/11/2012,336549699,7/26/2012,1390,255.28,159.42,354839.20,221593.80,133245.40
Europe,Norway,Meat,Online,M,8/20/2014,507833850,8/27/2014,8176,421.89,364.69,3449372.64,2981705.44,467667.20
Middle East and North Africa,Oman,Household,Offline,C,8/8/2011,501977193,8/23/2011,5061,668.27,502.54,3382114.47,2543354.94,838759.53
Europe,Andorra,Clothes,Online,L,5/6/2012,287778556,5/23/2012,8925,109.28,35.84,975324.00,319872.00,655452.00
Asia,Maldives,Meat,Online,L,9/17/2011,354349267,9/24/2011,8677,421.89,364.69,3660739.53,3164415.13,496324.40
Europe,Montenegro,Baby Food,Online,L,12/18/2016,361113154,1/5/2017,262,255.28,159.42,66883.36,41768.04,25115.32
Asia,Maldives,Clothes,Online,H,9/19/2013,487806546,11/2/2013,1652,109.28,35.84,180530.56,59207.68,121322.88
Asia,Philippines,Personal Care,Online,C,2/24/2015,984478271,3/14/2015,7852,81.73,56.67,641743.96,444972.84,196771.12
Europe,Switzerland,Cosmetics,Online,C,10/16/2012,821489655,11/23/2012,5899,437.20,263.33,2579042.80,1553383.67,1025659.13
Sub-Saharan Africa,Cape Verde,Baby Food,Online,M,8/7/2010,839514529,9/13/2010,9860,255.28,159.42,2517060.80,1571881.20,945179.60
Australia and Oceania,Fiji,Meat,Online,M,8/2/2013,599539220,8/16/2013,5833,421.89,364.69,2460884.37,2127236.77,333647.60
Sub-Saharan Africa,Tanzania,Cosmetics,Online,M,6/23/2016,632862555,6/29/2016,6949,437.20,263.33,3038102.80,1829880.17,1208222.63
Asia,Vietnam,Cosmetics,Online,M,1/22/2015,191095864,2/4/2015,8368,437.20,263.33,3658489.60,2203545.44,1454944.16
Central America and the Caribbean,Nicaragua,Snacks,Offline,L,7/19/2017,396162974,8/10/2017,2283,152.58,97.44,348340.14,222455.52,125884.62
Middle East and North Africa,Jordan,Fruits,Offline,L,7/1/2010,190300214,8/5/2010,2917,9.33,6.92,27215.61,20185.64,7029.97
Asia,Malaysia,Personal Care,Online,M,8/13/2015,386056411,9/22/2015,1526,81.73,56.67,124719.98,86478.42,38241.56
Europe,Ireland,Household,Offline,L,3/24/2010,516292893,5/5/2010,1395,668.27,502.54,932236.65,701043.30,231193.35
Central America and the Caribbean,Saint Lucia,Household,Online,M,5/19/2014,184183490,6/19/2014,2842,668.27,502.54,1899223.34,1428218.68,471004.66
Middle East and North Africa,United Arab Emirates,Cosmetics,Online,L,4/26/2011,413214528,5/7/2011,8216,437.20,263.33,3592035.20,2163519.28,1428515.92
Asia,India,Cereal,Offline,H,11/10/2011,497184836,12/6/2011,6896,205.70,117.11,1418507.20,807590.56,610916.64
Central America and the Caribbean,Panama,Baby Food,Online,H,9/25/2012,250205743,10/27/2012,294,255.28,159.42,75052.32,46869.48,28182.84
Middle East and North Africa,Afghanistan,Household,Online,L,7/14/2015,456701076,8/4/2015,6852,668.27,502.54,4578986.04,3443404.08,1135581.96
North America,United States of America,Meat,Offline,L,5/2/2015,621407163,5/5/2015,7043,421.89,364.69,2971371.27,2568511.67,402859.60
Middle East and North Africa,Iraq,Beverages,Online,M,1/24/2012,319372832,2/16/2012,8373,47.45,31.79,397298.85,266177.67,131121.18
Europe,Belgium,Vegetables,Online,C,4/18/2014,545959413,5/28/2014,377,154.06,90.93,58080.62,34280.61,23800.01
North America,United States of America,Cosmetics,Online,L,9/21/2012,566840732,9/22/2012,9624,437.20,263.33,4207612.80,2534287.92,1673324.88
Europe,Norway,Office Supplies,Online,M,4/6/2014,168003118,4/24/2014,4711,651.21,524.96,3067850.31,2473086.56,594763.75
Australia and Oceania,East Timor,Vegetables,Offline,H,7/13/2015,105745398,8/21/2015,1268,154.06,90.93,195348.08,115299.24,80048.84
Sub-Saharan Africa,Liberia,Beverages,Online,M,3/15/2014,756678903,4/9/2014,6957,47.45,31.79,330109.65,221163.03,108946.62
Middle East and North Africa,Syria,Fruits,Offline,H,10/25/2012,767727458,11/23/2012,6470,9.33,6.92,60365.10,44772.40,15592.70
Europe,Ireland,Cosmetics,Online,M,12/20/2014,206127393,1/2/2015,6531,437.20,263.33,2855353.20,1719808.23,1135544.97
Sub-Saharan Africa,Burundi,Meat,Online,L,12/19/2013,109427535,1/18/2014,894,421.89,364.69,377169.66,326032.86,51136.80
Europe,Ukraine,Beverages,Offline,M,9/29/2011,235489213,11/14/2011,5346,47.45,31.79,253667.70,169949.34,83718.36
Central America and the Caribbean,Trinidad and Tobago,Fruits,Online,M,2/6/2015,412486255,2/18/2015,2704,9.33,6.92,25228.32,18711.68,6516.64
Sub-Saharan Africa,Ethiopia,Beverages,Offline,M,9/28/2016,988904988,11/14/2016,7817,47.45,31.79,370916.65,248502.43,122414.22
Sub-Saharan Africa,Rwanda,Personal Care,Online,C,3/28/2014,583544242,4/3/2014,2564,81.73,56.67,209555.72,145301.88,64253.84
Sub-Saharan Africa,South Sudan,Personal Care,Offline,C,10/14/2013,135515344,10/21/2013,856,81.73,56.67,69960.88,48509.52,21451.36
Middle East and North Africa,Iran,Vegetables,Offline,H,4/17/2011,654242122,4/24/2011,3637,154.06,90.93,560316.22,330712.41,229603.81
Australia and Oceania,Nauru,Baby Food,Online,M,4/20/2011,969460904,5/17/2011,3880,255.28,159.42,990486.40,618549.60,371936.80
Sub-Saharan Africa,Mozambique,Beverages,Offline,L,8/21/2015,881220519,9/14/2015,1589,47.45,31.79,75398.05,50514.31,24883.74
Europe,Armenia,Cosmetics,Online,C,1/16/2012,709882295,2/4/2012,8801,437.20,263.33,3847797.20,2317567.33,1530229.87
Middle East and North Africa,Oman,Clothes,Offline,L,10/29/2015,846120059,11/22/2015,4583,109.28,35.84,500830.24,164254.72,336575.52
Europe,Lithuania,Personal Care,Offline,L,1/28/2013,400920140,2/8/2013,34,81.73,56.67,2778.82,1926.78,852.04
Asia,India,Clothes,Online,H,6/14/2017,355581367,7/25/2017,3283,109.28,35.84,358766.24,117662.72,241103.52
Asia,Uzbekistan,Clothes,Online,L,5/17/2013,411715066,6/26/2013,4492,109.28,35.84,490885.76,160993.28,329892.48
Middle East and North Africa,Iraq,Household,Offline,H,11/6/2012,341245067,11/25/2012,853,668.27,502.54,570034.31,428666.62,141367.69
Europe,Ukraine,Snacks,Online,C,10/16/2013,436407697,10/22/2013,1590,152.58,97.44,242602.20,154929.60,87672.60
Sub-Saharan Africa,Seychelles ,Cereal,Online,L,5/26/2011,159751784,6/11/2011,2958,205.70,117.11,608460.60,346411.38,262049.22
Sub-Saharan Africa,Rwanda,Clothes,Offline,C,1/28/2017,394138658,2/22/2017,3242,109.28,35.84,354285.76,116193.28,238092.48
Europe,Serbia,Vegetables,Offline,H,10/18/2016,292742145,10/18/2016,7761,154.06,90.93,1195659.66,705707.73,489951.93
Sub-Saharan Africa,Burkina Faso,Cereal,Online,H,9/24/2012,429048573,10/16/2012,3862,205.70,117.11,794413.40,452278.82,342134.58
Sub-Saharan Africa,Cote d'Ivoire,Vegetables,Offline,L,12/1/2011,546856772,12/7/2011,5926,154.06,90.93,912959.56,538851.18,374108.38
Sub-Saharan Africa,Mauritania,Fruits,Offline,C,11/12/2014,910278069,12/17/2014,364,9.33,6.92,3396.12,2518.88,877.24
Europe,United Kingdom,Baby Food,Online,H,10/24/2011,953736293,11/20/2011,618,255.28,159.42,157763.04,98521.56,59241.48
Europe,Bosnia and Herzegovina,Office Supplies,Offline,C,10/5/2016,631967771,10/20/2016,2162,651.21,524.96,1407916.02,1134963.52,272952.50
Asia,Indonesia,Household,Online,L,9/19/2010,870021331,10/9/2010,7500,668.27,502.54,5012025.00,3769050.00,1242975.00
Europe,Poland,Meat,Offline,L,8/8/2013,413258302,9/3/2013,1170,421.89,364.69,493611.30,426687.30,66924.00
Sub-Saharan Africa,Central African Republic,Clothes,Offline,C,5/1/2012,777352511,5/5/2012,4737,109.28,35.84,517659.36,169774.08,347885.28
Sub-Saharan Africa,Mali,Cereal,Online,L,1/10/2010,398290288,2/22/2010,1802,205.70,117.11,370671.40,211032.22,159639.18
Middle East and North Africa,Jordan,Vegetables,Online,M,9/2/2014,482370460,9/16/2014,2993,154.06,90.93,461101.58,272153.49,188948.09
Middle East and North Africa,Egypt,Clothes,Offline,H,7/30/2012,956204354,8/4/2012,972,109.28,35.84,106220.16,34836.48,71383.68
Europe,Monaco,Baby Food,Online,M,1/26/2010,916715800,3/10/2010,5432,255.28,159.42,1386680.96,865969.44,520711.52
Central America and the Caribbean,Dominica,Office Supplies,Online,C,7/15/2014,881141126,7/29/2014,8095,651.21,524.96,5271544.95,4249551.20,1021993.75
Central America and the Caribbean,Grenada,Office Supplies,Online,H,6/27/2015,537029159,8/14/2015,7717,651.21,524.96,5025387.57,4051116.32,974271.25
Europe,Germany,Cosmetics,Online,M,1/30/2011,992241227,3/4/2011,5084,437.20,263.33,2222724.80,1338769.72,883955.08
Asia,Thailand,Snacks,Online,C,11/24/2011,724951159,1/12/2012,8013,152.58,97.44,1222623.54,780786.72,441836.82
Asia,Kazakhstan,Meat,Offline,H,6/7/2014,533645284,7/13/2014,6353,421.89,364.69,2680267.17,2316875.57,363391.60
Sub-Saharan Africa,Botswana,Fruits,Offline,L,6/17/2012,387122428,7/14/2012,6984,9.33,6.92,65160.72,48329.28,16831.44
Europe,Montenegro,Baby Food,Offline,M,12/23/2015,774493920,1/6/2016,8817,255.28,159.42,2250803.76,1405606.14,845197.62
Middle East and North Africa,Iraq,Meat,Offline,M,2/4/2017,455183589,3/5/2017,7794,421.89,364.69,3288210.66,2842393.86,445816.80
Central America and the Caribbean,El Salvador,Household,Online,C,7/29/2016,508927762,8/15/2016,1889,668.27,502.54,1262362.03,949298.06,313063.97
Sub-Saharan Africa,Mauritania,Cereal,Offline,M,6/15/2012,285775268,6/26/2012,6107,205.70,117.11,1256209.90,715190.77,541019.13
Sub-Saharan Africa,Mauritius ,Office Supplies,Online,M,5/29/2011,556087434,6/6/2011,7484,651.21,524.96,4873655.64,3928800.64,944855.00
Asia,Bangladesh,Fruits,Offline,C,5/21/2017,360538089,7/4/2017,87,9.33,6.92,811.71,602.04,209.67
Central America and the Caribbean,Saint Lucia,Baby Food,Offline,C,9/8/2012,160113561,9/22/2012,16,255.28,159.42,4084.48,2550.72,1533.76
Europe,Malta,Cereal,Offline,C,10/4/2014,486112678,10/11/2014,399,205.70,117.11,82074.30,46726.89,35347.41
Sub-Saharan Africa,Swaziland,Clothes,Online,H,10/23/2011,590146768,11/15/2011,6398,109.28,35.84,699173.44,229304.32,469869.12
Asia,Bangladesh,Fruits,Online,M,1/21/2012,694139659,3/10/2012,205,9.33,6.92,1912.65,1418.60,494.05
Central America and the Caribbean,El Salvador,Snacks,Online,M,3/15/2017,640327680,4/20/2017,6045,152.58,97.44,922346.10,589024.80,333321.30
Sub-Saharan Africa,Zimbabwe,Office Supplies,Offline,M,2/1/2011,341259658,2/25/2011,5171,651.21,524.96,3367406.91,2714568.16,652838.75
Asia,Malaysia,Cereal,Offline,L,6/22/2016,229796922,7/8/2016,871,205.70,117.11,179164.70,102002.81,77161.89
Central America and the Caribbean,Dominica,Snacks,Offline,C,7/19/2015,809113299,7/22/2015,3460,152.58,97.44,527926.80,337142.40,190784.40
Sub-Saharan Africa,Senegal,Fruits,Offline,H,4/7/2014,402695119,5/17/2014,5289,9.33,6.92,49346.37,36599.88,12746.49
Sub-Saharan Africa,Cameroon,Office Supplies,Offline,H,11/17/2015,104341208,12/5/2015,5737,651.21,524.96,3735991.77,3011695.52,724296.25
Sub-Saharan Africa,Ghana,Clothes,Offline,H,2/11/2017,628162896,3/29/2017,6215,109.28,35.84,679175.20,222745.60,456429.60
Middle East and North Africa,Algeria,Baby Food,Online,M,12/30/2011,958584010,1/13/2012,5165,255.28,159.42,1318521.20,823404.30,495116.90
Sub-Saharan Africa,Niger,Household,Online,M,9/27/2010,600340878,10/31/2010,3062,668.27,502.54,2046242.74,1538777.48,507465.26
Middle East and North Africa,Algeria,Fruits,Online,L,4/10/2013,928482329,5/29/2013,7409,9.33,6.92,69125.97,51270.28,17855.69
Europe,Hungary,Beverages,Online,C,1/10/2013,238369691,1/28/2013,7743,47.45,31.79,367405.35,246149.97,121255.38
Asia,Tajikistan,Cosmetics,Offline,C,11/4/2015,495676791,12/14/2015,632,437.20,263.33,276310.40,166424.56,109885.84
Australia and Oceania,East Timor,Cosmetics,Online,H,6/26/2013,586389958,7/21/2013,4674,437.20,263.33,2043472.80,1230804.42,812668.38
Sub-Saharan Africa,Democratic Republic of the Congo,Cereal,Online,L,2/21/2010,366808021,3/15/2010,5499,205.70,117.11,1131144.30,643987.89,487156.41
Europe,Bosnia and Herzegovina,Snacks,Offline,M,1/26/2011,213542306,3/10/2011,769,152.58,97.44,117334.02,74931.36,42402.66
Sub-Saharan Africa,Sudan,Meat,Offline,L,3/26/2011,573516643,5/3/2011,5174,421.89,364.69,2182858.86,1886906.06,295952.80
Central America and the Caribbean,Antigua and Barbuda ,Baby Food,Offline,L,3/22/2014,613967359,4/13/2014,5440,255.28,159.42,1388723.20,867244.80,521478.40
Sub-Saharan Africa,Liberia,Cosmetics,Online,M,5/5/2013,472443282,6/21/2013,5321,437.20,263.33,2326341.20,1401178.93,925162.27
Australia and Oceania,Papua New Guinea,Household,Offline,C,7/15/2010,806805741,8/11/2010,603,668.27,502.54,402966.81,303031.62,99935.19
Sub-Saharan Africa,Seychelles ,Fruits,Offline,M,8/6/2012,545228564,8/22/2012,4103,9.33,6.92,38280.99,28392.76,9888.23
Asia,Sri Lanka,Vegetables,Online,M,3/27/2012,936198079,4/29/2012,671,154.06,90.93,103374.26,61014.03,42360.23
Sub-Saharan Africa,Guinea,Clothes,Offline,L,8/4/2014,598513114,9/3/2014,2186,109.28,35.84,238886.08,78346.24,160539.84
Sub-Saharan Africa,Guinea-Bissau,Personal Care,Offline,M,9/18/2010,471284997,10/16/2010,2558,81.73,56.67,209065.34,144961.86,64103.48
Europe,Netherlands,Meat,Online,L,8/29/2011,663937556,10/1/2011,2732,421.89,364.69,1152603.48,996333.08,156270.40
Asia,Bhutan,Meat,Offline,L,5/25/2014,906207120,6/8/2014,5680,421.89,364.69,2396335.20,2071439.20,324896.00
Asia,Laos,Baby Food,Offline,C,3/6/2013,998142516,4/6/2013,1406,255.28,159.42,358923.68,224144.52,134779.16
Asia,Taiwan,Baby Food,Offline,H,11/22/2010,360105073,11/26/2010,1948,255.28,159.42,497285.44,310550.16,186735.28
Asia,North Korea,Personal Care,Online,C,4/11/2015,282768619,5/26/2015,6373,81.73,56.67,520865.29,361157.91,159707.38
Central America and the Caribbean,Saint Vincent and the Grenadines,Household,Online,L,6/1/2012,777119481,6/26/2012,5779,668.27,502.54,3861932.33,2904178.66,957753.67
Asia,Mongolia,Fruits,Offline,M,12/20/2015,124456489,12/26/2015,8296,9.33,6.92,77401.68,57408.32,19993.36
Europe,Luxembourg,Baby Food,Offline,C,5/13/2010,726390969,5/26/2010,4085,255.28,159.42,1042818.80,651230.70,391588.10
Asia,Myanmar,Clothes,Offline,M,3/3/2015,554846751,3/13/2015,338,109.28,35.84,36936.64,12113.92,24822.72
Europe,Norway,Baby Food,Offline,H,2/27/2013,802060163,3/21/2013,6281,255.28,159.42,1603413.68,1001317.02,602096.66
Middle East and North Africa,Saudi Arabia,Personal Care,Offline,H,9/5/2014,930580031,9/19/2014,8166,81.73,56.67,667407.18,462767.22,204639.96
Asia,Kyrgyzstan,Clothes,Offline,C,12/27/2015,923267686,1/10/2016,4280,109.28,35.84,467718.40,153395.20,314323.20
Australia and Oceania,Nauru,Cereal,Online,H,8/17/2010,833296954,9/24/2010,9941,205.70,117.11,2044863.70,1164190.51,880673.19
Sub-Saharan Africa,Malawi,Snacks,Online,M,12/1/2015,334154164,12/15/2015,2498,152.58,97.44,381144.84,243405.12,137739.72
