Sub-Saharan Africa,Nigeria,Cereal,Online,H,4/17/2011,625117194,5/4/2011,4924,205.70,117.11,1012866.80,576649.64,436217.16
Europe,Montenegro,Cereal,Online,C,4/14/2012,223780190,5/1/2012,386,205.70,117.11,79400.20,45204.46,34195.74
Sub-Saharan Africa,Comoros,Cosmetics,Offline,L,12/3/2012,188026988,12/19/2012,219,437.20,263.33,95746.80,57669.27,38077.53
Europe,Spain,Fruits,Offline,L,11/30/2014,360093915,12/15/2014,8646,9.33,6.92,80667.18,59830.32,20836.86
Asia,Japan,Meat,Online,L,3/26/2017,652529799,3/31/2017,6923,421.89,364.69,2920744.47,2524748.87,395995.60
Europe,Norway,Beverages,Offline,H,5/13/2012,598195970,6/20/2012,8335,47.45,31.79,395495.75,264969.65,130526.10
Middle East and North Africa,Tunisia ,Meat,Online,M,10/9/2012,700266253,10/13/2012,3201,421.89,364.69,1350469.89,1167372.69,183097.20
Sub-Saharan Africa,Nigeria,Beverages,Online,H,11/8/2016,182226979,11/17/2016,3867,47.45,31.79,183489.15,122931.93,60557.22
Asia,China,Cosmetics,Offline,L,9/15/2012,137876975,10/31/2012,9716,437.20,263.33,4247835.20,2558514.28,1689320.92
Europe,Russia,Personal Care,Online,L,3/17/2012,381327569,4/5/2012,2156,81.73,56.67,176209.88,122180.52,54029.36
Europe,Andorra,Cosmetics,Offline,L,12/11/2016,797002589,1/4/2017,9632,437.20,263.33,4211110.40,2536394.56,1674715.84
Europe,Latvia,Cereal,Offline,C,6/4/2014,889638364,6/22/2014,2616,205.70,117.11,538111.20,306359.76,231751.44
Middle East and North Africa,Kuwait,Cereal,Offline,H,2/23/2012,234283721,4/10/2012,8614,205.70,117.11,1771899.80,1008785.54,763114.26
Sub-Saharan Africa,Zimbabwe,Fruits,Online,L,2/9/2011,726299989,2/28/2011,7162,9.33,6.92,66821.46,49561.04,17260.42
Middle East and North Africa,Lebanon,Cosmetics,Offline,M,2/25/2017,731360995,3/31/2017,4826,437.20,263.33,2109927.20,1270830.58,839096.62
Central America and the Caribbean,Costa Rica,Snacks,Offline,M,6/23/2014,935453069,8/12/2014,206,152.58,97.44,31431.48,20072.64,11358.84
Australia and Oceania,Papua New Guinea,Meat,Offline,M,11/3/2014,294875037,11/19/2014,8931,421.89,364.69,3767899.59,3257046.39,510853.20
Middle East and North Africa,Iraq,Cosmetics,Online,H,12/4/2015,986238229,1/20/2016,8663,437.20,263.33,3787463.60,2281227.79,1506235.81
Europe,Malta,Snacks,Offline,L,9/9/2012,756466472,10/20/2012,4094,152.58,97.44,624662.52,398919.36,225743.16
Sub-Saharan Africa,Kenya,Office Supplies,Online,C,4/22/2016,572796094,5/3/2016,1948,651.21,524.96,1268557.08,1022622.08,245935.00
Sub-Saharan Africa,Eritrea,Clothes,Online,M,7/4/2012,572775924,7/16/2012,5979,109.28,35.84,653385.12,214287.36,439097.76
Sub-Saharan Africa,Burkina Faso,Meat,Offline,M,10/21/2010,514267289,10/29/2010,1974,421.89,364.69,832810.86,719898.06,112912.80
Europe,Georgia,Office Supplies,Offline,L,6/2/2010,225444018,6/4/2010,2750,651.21,524.96,1790827.50,1443640.00,347187.50
Europe,Malta,Baby Food,Online,M,8/19/2011,954792439,8/31/2011,3155,255.28,159.42,805408.40,502970.10,302438.30
Australia and Oceania,Fiji,Beverages,Offline,C,1/5/2012,421111381,2/17/2012,5070,47.45,31.79,240571.50,161175.30,79396.20
Sub-Saharan Africa,Mauritania,Meat,Online,C,3/8/2010,463512170,3/20/2010,2406,421.89,364.69,1015067.34,877444.14,137623.20
Europe,Latvia,Cereal,Online,M,3/14/2017,291418635,4/10/2017,6105,205.70,117.11,1255798.50,714956.55,540841.95
Sub-Saharan Africa,Uganda,Beverages,Online,H,11/20/2014,534567105,11/28/2014,9141,47.45,31.79,433740.45,290592.39,143148.06
Australia and Oceania,Fiji,Vegetables,Online,C,8/22/2012,993006408,9/5/2012,1518,154.06,90.93,233863.08,138031.74,95831.34
Australia and Oceania,Tuvalu,Vegetables,Offline,H,5/8/2013,187097871,5/24/2013,5273,154.06,90.93,812358.38,479473.89,332884.49
Australia and Oceania,Palau,Baby Food,Offline,C,3/6/2017,307515323,3/29/2017,9473,255.28,159.42,2418267.44,1510185.66,908081.78
Central America and the Caribbean,Nicaragua,Vegetables,Online,C,3/20/2010,465245091,3/29/2010,5216,154.06,90.93,803576.96,474290.88,329286.08
Middle East and North Africa,Azerbaijan,Cosmetics,Offline,C,9/8/2013,741586005,10/14/2013,633,437.20,263.33,276747.60,166687.89,110059.71
Central America and the Caribbean,Honduras,Vegetables,Online,C,1/8/2012,838149392,2/5/2012,5886,154.06,90.93,906797.16,535213.98,371583.18
Europe,Norway,Meat,Online,H,3/21/2017,526859080,5/8/2017,8165,421.89,364.69,3444731.85,2977693.85,467038.00
Asia,Bhutan,Office Supplies,Online,C,1/20/2012,999951398,2/11/2012,6695,651.21,524.96,4359850.95,3514607.20,845243.75
Asia,Brunei,Household,Online,L,6/9/2014,819975173,6/24/2014,7730,668.27,502.54,5165727.10,3884634.20,1281092.90
Asia,Philippines,Personal Care,Online,M,1/22/2013,869791734,1/27/2013,9558,81.73,56.67,781175.34,541651.86,239523.48
Europe,Albania,Clothes,Offline,H,8/11/2016,302574908,8/19/2016,7494,109.28,35.84,818944.32,268584.96,550359.36
Europe,Netherlands,Office Supplies,Online,C,2/13/2012,591811025,2/17/2012,8888,651.21,524.96,5787954.48,4665844.48,1122110.00
Sub-Saharan Africa,Uganda,Beverages,Offline,H,3/9/2014,581298911,3/19/2014,8120,47.45,31.79,385294.00,258134.80,127159.20
Sub-Saharan Africa,Rwanda,Office Supplies,Offline,M,10/5/2015,535149896,10/11/2015,1601,651.21,524.96,1042587.21,840460.96,202126.25
Sub-Saharan Africa,Niger,Baby Food,Offline,C,8/23/2014,787787806,9/6/2014,2773,255.28,159.42,707891.44,442071.66,265819.78
Europe,France,Personal Care,Online,H,4/10/2017,393948972,4/24/2017,7110,81.73,56.67,581100.30,402923.70,178176.60
Middle East and North Africa,Somalia,Vegetables,Online,M,3/21/2012,278682219,4/18/2012,7117,154.06,90.93,1096445.02,647148.81,449296.21
Middle East and North Africa,Turkey,Baby Food,Online,M,11/1/2011,987348878,12/11/2011,7329,255.28,159.42,1870947.12,1168389.18,702557.94
North America,Mexico,Vegetables,Offline,M,8/10/2010,435622775,8/31/2010,9314,154.06,90.93,1434914.84,846922.02,587992.82
Asia,Tajikistan,Cosmetics,Offline,L,8/30/2011,659490239,9/7/2011,6672,437.20,263.33,2916998.40,1756937.76,1160060.64
Europe,Macedonia,Baby Food,Offline,L,5/27/2015,165250098,6/22/2015,31,255.28,159.42,7913.68,4942.02,2971.66
Sub-Saharan Africa,Eritrea,Meat,Online,C,9/20/2015,679513680,10/1/2015,2053,421.89,364.69,866140.17,748708.57,117431.60
Sub-Saharan Africa,Madagascar,Cosmetics,Online,C,5/14/2011,399204814,6/21/2011,2431,437.20,263.33,1062833.20,640155.23,422677.97
Middle East and North Africa,Iran,Fruits,Offline,H,4/17/2017,741559827,6/3/2017,2887,9.33,6.92,26935.71,19978.04,6957.67
Sub-Saharan Africa,Sao Tome and Principe,Fruits,Online,L,6/14/2015,494127547,6/28/2015,2177,9.33,6.92,20311.41,15064.84,5246.57
Sub-Saharan Africa,Comoros,Fruits,Offline,M,7/24/2011,764769303,8/23/2011,1087,9.33,6.92,10141.71,7522.04,2619.67
Asia,Brunei,Personal Care,Offline,M,3/16/2016,931658923,4/8/2016,7434,81.73,56.67,607580.82,421284.78,186296.04
Sub-Saharan Africa,Zambia,Cosmetics,Offline,H,9/27/2010,893282735,11/2/2010,1067,437.20,263.33,466492.40,280973.11,185519.29
Australia and Oceania,Federated States of Micronesia,Cosmetics,Offline,L,8/28/2011,618439567,10/15/2011,8866,437.20,263.33,3876215.20,2334683.78,1541531.42
Central America and the Caribbean,Barbados,Office Supplies,Online,M,10/17/2013,596240746,10/20/2013,9742,651.21,524.96,6344087.82,5114160.32,1229927.50
Central America and the Caribbean,Dominica,Snacks,Offline,L,11/6/2016,486110103,12/9/2016,9637,152.58,97.44,1470413.46,939029.28,531384.18
Sub-Saharan Africa,Djibouti,Cereal,Offline,L,1/4/2014,467783963,2/6/2014,6525,205.70,117.11,1342192.50,764142.75,578049.75
Asia,Sri Lanka,Cereal,Offline,L,11/17/2010,791311156,12/24/2010,5411,205.70,117.11,1113042.70,633682.21,479360.49
Sub-Saharan Africa,Republic of the Congo,Cosmetics,Online,M,2/19/2014,427053010,3/31/2014,3331,437.20,263.33,1456313.20,877152.23,579160.97
Australia and Oceania,Kiribati,Cosmetics,Offline,C,8/1/2012,215683352,8/28/2012,4352,437.20,263.33,1902694.40,1146012.16,756682.24
Asia,South Korea,Fruits,Offline,H,3/31/2011,618188512,5/18/2011,4573,9.33,6.92,42666.09,31645.16,11020.93
Sub-Saharan Africa,Eritrea,Cereal,Online,L,5/30/2012,365867316,7/6/2012,7124,205.70,117.11,1465406.80,834291.64,631115.16
Central America and the Caribbean,The Bahamas,Snacks,Offline,M,11/16/2011,510331094,1/1/2012,7166,152.58,97.44,1093388.28,698255.04,395133.24
Europe,Poland,Clothes,Offline,M,4/10/2010,373503673,4/21/2010,6892,109.28,35.84,753157.76,247009.28,506148.48
Europe,Andorra,Beverages,Offline,M,11/19/2016,697621381,12/25/2016,524,47.45,31.79,24863.80,16657.96,8205.84
Middle East and North Africa,Turkey,Meat,Online,M,7/19/2015,495233047,7/26/2015,9318,421.89,364.69,3931171.02,3398181.42,532989.60
Europe,Ukraine,Meat,Online,H,11/16/2013,199199998,12/17/2013,6561,421.89,364.69,2768020.29,2392731.09,375289.20
Central America and the Caribbean,Barbados,Snacks,Online,L,10/11/2016,312696063,11/26/2016,2569,152.58,97.44,391978.02,250323.36,141654.66
Sub-Saharan Africa,Mauritania,Cosmetics,Offline,L,1/26/2015,959207570,2/1/2015,9691,437.20,263.33,4236905.20,2551931.03,1684974.17
Asia,South Korea,Personal Care,Online,M,12/30/2011,532533347,1/5/2012,7306,81.73,56.67,597119.38,414031.02,183088.36
Australia and Oceania,Solomon Islands,Meat,Offline,L,11/10/2011,646784722,11/11/2011,6827,421.89,364.69,2880243.03,2489738.63,390504.40
Central America and the Caribbean,Trinidad and Tobago,Personal Care,Online,C,3/31/2016,286385524,5/6/2016,6695,81.73,56.67,547182.35,379405.65,167776.70
Asia,Kyrgyzstan,Office Supplies,Offline,L,9/1/2012,756072080,9/18/2012,7385,651.21,524.96,4809185.85,3876829.60,932356.25
North America,United States of America,Office Supplies,Online,M,3/12/2016,730893218,4/22/2016,6400,651.21,524.96,4167744.00,3359744.00,808000.00
Europe,Greece,Beverages,Online,M,9/5/2012,306210267,9/21/2012,3278,47.45,31.79,155541.10,104207.62,51333.48
Middle East and North Africa,Afghanistan,Vegetables,Online,M,7/16/2015,547697055,8/26/2015,4584,154.06,90.93,706211.04,416823.12,289387.92
Europe,Moldova ,Clothes,Online,C,7/15/2016,341339910,8/9/2016,8919,109.28,35.84,974668.32,319656.96,655011.36
Asia,Uzbekistan,Vegetables,Online,L,4/17/2012,443437659,5/5/2012,1912,154.06,90.93,294562.72,173858.16,120704.56
Asia,Laos,Cosmetics,Online,C,8/20/2015,330601632,9/22/2015,1224,437.20,263.33,535132.80,322315.92,212816.88
Europe,Monaco,Fruits,Offline,H,12/11/2013,449755656,12/29/2013,1548,9.33,6.92,14442.84,10712.16,3730.68
Europe,Czech Republic,Office Supplies,Online,C,10/29/2010,868136060,12/7/2010,9607,651.21,524.96,6256174.47,5043290.72,1212883.75
Middle East and North Africa,Qatar,Meat,Offline,C,9/22/2014,823291671,11/9/2014,9156,421.89,364.69,3862824.84,3339101.64,523723.20
Europe,Switzerland,Vegetables,Online,L,6/8/2012,973083817,6/16/2012,5981,154.06,90.93,921432.86,543852.33,377580.53
Australia and Oceania,Fiji,Meat,Offline,C,10/3/2010,245686328,10/29/2010,2899,421.89,364.69,1223059.11,1057236.31,165822.80
Middle East and North Africa,Azerbaijan,Personal Care,Offline,M,7/16/2017,789585530,8/1/2017,4760,81.73,56.67,389034.80,269749.20,119285.60
Middle East and North Africa,Qatar,Cosmetics,Online,M,3/16/2015,323580253,4/21/2015,3442,437.20,263.33,1504842.40,906381.86,598460.54
Asia,Mongolia,Personal Care,Offline,M,7/10/2017,686781823,7/11/2017,2858,81.73,56.67,233584.34,161962.86,71621.48
Asia,Kazakhstan,Vegetables,Online,L,10/31/2012,188614070,11/21/2012,3950,154.06,90.93,608537.00,359173.50,249363.50
Europe,Denmark,Personal Care,Online,M,4/1/2013,358813321,4/15/2013,9690,81.73,56.67,791963.70,549132.30,242831.40
North America,United States of America,Meat,Offline,H,1/8/2013,997428405,2/18/2013,85,421.89,364.69,35860.65,30998.65,4862.00
Middle East and North Africa,Lebanon,Vegetables,Offline,H,1/15/2015,624820649,2/3/2015,7170,154.06,90.93,1104610.20,651968.10,452642.10
Middle East and North Africa,Iran,Baby Food,Offline,C,11/24/2011,531663882,12/6/2011,12,255.28,159.42,3063.36,1913.04,1150.32
Middle East and North Africa,Syria,Meat,Offline,C,5/24/2012,728944432,7/5/2012,9711,421.89,364.69,4096973.79,3541504.59,555469.20
Central America and the Caribbean,Dominican Republic,Snacks,Offline,C,1/17/2015,397961127,2/6/2015,4396,152.58,97.44,670741.68,428346.24,242395.44
Middle East and North Africa,Yemen,Personal Care,Online,C,11/6/2011,140325295,11/27/2011,4228,81.73,56.67,345554.44,239600.76,105953.68
Sub-Saharan Africa,Djibouti,Household,Online,M,10/22/2014,627960765,10/29/2014,6400,668.27,502.54,4276928.00,3216256.00,1060672.00
Europe,Croatia,Household,Online,H,4/6/2014,353103864,4/12/2014,135,668.27,502.54,90216.45,67842.90,22373.55
Sub-Saharan Africa,Ghana,Fruits,Offline,H,12/26/2012,578303420,1/27/2013,1688,9.33,6.92,15749.04,11680.96,4068.08
Sub-Saharan Africa,Cape Verde,Household,Offline,H,10/24/2014,386420762,11/5/2014,9345,668.27,502.54,6244983.15,4696236.30,1548746.85
Asia,Tajikistan,Household,Online,C,4/12/2013,730629718,4/26/2013,8425,668.27,502.54,5630174.75,4233899.50,1396275.25
Australia and Oceania,Federated States of Micronesia,Fruits,Online,C,7/27/2010,384416615,8/11/2010,6274,9.33,6.92,58536.42,43416.08,15120.34
Europe,Russia,Baby Food,Online,L,9/16/2013,891580283,10/21/2013,7274,255.28,159.42,1856906.72,1159621.08,697285.64
Sub-Saharan Africa,South Sudan,Snacks,Offline,M,8/25/2015,716232049,8/28/2015,7834,152.58,97.44,1195311.72,763344.96,431966.76
Sub-Saharan Africa,Ethiopia,Cereal,Offline,C,3/8/2014,192795741,4/17/2014,1399,205.70,117.11,287774.30,163836.89,123937.41
North America,Mexico,Meat,Online,L,10/3/2015,176007688,10/30/2015,3441,421.89,364.69,1451723.49,1254898.29,196825.20
Asia,Tajikistan,Vegetables,Online,M,7/3/2016,690916717,8/8/2016,6465,154.06,90.93,995997.90,587862.45,408135.45
Middle East and North Africa,Saudi Arabia,Fruits,Online,L,8/23/2013,482884156,10/12/2013,5007,9.33,6.92,46715.31,34648.44,12066.87
Asia,Cambodia,Cosmetics,Online,M,10/20/2016,167583835,12/2/2016,636,437.20,263.33,278059.20,167477.88,110581.32
Europe,Sweden,Household,Online,C,12/16/2013,881002080,2/3/2014,6948,668.27,502.54,4643139.96,3491647.92,1151492.04
Asia,Taiwan,Meat,Online,M,2/2/2013,229437720,3/17/2013,4575,421.89,364.69,1930146.75,1668456.75,261690.00
Middle East and North Africa,Azerbaijan,Cereal,Online,M,9/1/2015,839502084,9/12/2015,6177,205.70,117.11,1270608.90,723388.47,547220.43
Europe,Finland,Cosmetics,Online,C,11/9/2012,908118999,12/9/2012,1447,437.20,263.33,632628.40,381038.51,251589.89
Middle East and North Africa,Tunisia ,Snacks,Offline,C,1/18/2012,952524793,2/25/2012,2108,152.58,97.44,321638.64,205403.52,116235.12
Sub-Saharan Africa,Sierra Leone,Personal Care,Online,H,5/1/2010,660268294,5/13/2010,6916,81.73,56.67,565244.68,391929.72,173314.96
Asia,Malaysia,Household,Online,M,6/6/2013,239210832,7/20/2013,6656,668.27,502.54,4448005.12,3344906.24,1103098.88
Asia,Tajikistan,Fruits,Offline,H,10/12/2016,867526233,10/22/2016,9145,9.33,6.92,85322.85,63283.40,22039.45
Middle East and North Africa,Iran,Vegetables,Online,L,11/18/2016,643700826,11/21/2016,4234,154.06,90.93,652290.04,384997.62,267292.42
Sub-Saharan Africa,Kenya,Baby Food,Online,C,1/31/2015,436533439,2/4/2015,8800,255.28,159.42,2246464.00,1402896.00,843568.00
Europe,Greece,Cosmetics,Online,L,10/19/2013,735135400,10/25/2013,1756,437.20,263.33,767723.20,462407.48,305315.72
Sub-Saharan Africa,Ghana,Household,Offline,L,9/20/2012,298930537,10/31/2012,9044,668.27,502.54,6043833.88,4544971.76,1498862.12
Sub-Saharan Africa,Cape Verde,Vegetables,Offline,M,8/10/2012,207655179,8/13/2012,8637,154.06,90.93,1330616.22,785362.41,545253.81
Middle East and North Africa,Turkey,Snacks,Online,M,7/1/2011,711358153,7/27/2011,5540,152.58,97.44,845293.20,539817.60,305475.60
Europe,Poland,Clothes,Online,H,1/24/2016,780400788,1/31/2016,6790,109.28,35.84,742011.20,243353.60,498657.60
Sub-Saharan Africa,Burkina Faso,Household,Online,L,2/10/2015,355456912,3/12/2015,6454,668.27,502.54,4313014.58,3243393.16,1069621.42
Middle East and North Africa,Libya,Cereal,Online,C,8/29/2013,797512853,10/12/2013,630,205.70,117.11,129591.00,73779.30,55811.70
Sub-Saharan Africa,Chad,Vegetables,Offline,H,1/3/2014,837867438,2/7/2014,2449,154.06,90.93,377292.94,222687.57,154605.37
Sub-Saharan Africa,Eritrea,Household,Online,H,12/10/2011,628131997,12/12/2011,7071,668.27,502.54,4725337.17,3553460.34,1171876.83
Middle East and North Africa,Yemen,Meat,Offline,H,9/2/2015,390230357,10/8/2015,6689,421.89,364.69,2822022.21,2439411.41,382610.80
Asia,Tajikistan,Clothes,Online,H,10/4/2011,866398847,11/7/2011,5527,109.28,35.84,603990.56,198087.68,405902.88
North America,Greenland,Clothes,Offline,L,5/1/2014,169186294,6/9/2014,4839,109.28,35.84,528805.92,173429.76,355376.16
Central America and the Caribbean,Saint Kitts and Nevis ,Cosmetics,Online,M,11/12/2015,531454026,11/13/2015,7911,437.20,263.33,3458689.20,2083203.63,1375485.57
Australia and Oceania,Marshall Islands,Fruits,Offline,H,9/7/2013,656375873,9/21/2013,5062,9.33,6.92,47228.46,35029.04,12199.42
Sub-Saharan Africa,Rwanda,Household,Online,L,10/4/2013,667438161,11/5/2013,8639,668.27,502.54,5773184.53,4341443.06,1431741.47
Middle East and North Africa,Algeria,Fruits,Online,L,10/3/2011,758439719,11/18/2011,8022,9.33,6.92,74845.26,55512.24,19333.02
North America,Mexico,Meat,Online,H,12/25/2011,743491876,1/6/2012,4623,421.89,364.69,1950397.47,1685961.87,264435.60
Asia,Philippines,Fruits,Online,L,1/9/2016,507018458,2/4/2016,6884,9.33,6.92,64227.72,47637.28,16590.44
Sub-Saharan Africa,Lesotho,Beverages,Online,C,5/21/2011,453755795,7/4/2011,5278,47.45,31.79,250441.10,167787.62,82653.48
Australia and Oceania,New Zealand,Baby Food,Offline,H,2/22/2013,158752715,3/6/2013,7311,255.28,159.42,1866352.08,1165519.62,700832.46
Sub-Saharan Africa,South Africa,Snacks,Offline,M,9/22/2014,617370545,11/2/2014,2519,152.58,97.44,384349.02,245451.36,138897.66
Middle East and North Africa,Algeria,Clothes,Online,C,5/25/2014,195283114,6/20/2014,7468,109.28,35.84,816103.04,267653.12,548449.92
Europe,France,Snacks,Offline,C,7/2/2011,478476750,7/31/2011,758,152.58,97.44,115655.64,73859.52,41796.12
Europe,Greece,Office Supplies,Online,H,3/22/2010,423250281,5/10/2010,8019,651.21,524.96,5222052.99,4209654.24,1012398.75
Asia,Cambodia,Vegetables,Offline,H,10/26/2015,406215035,12/12/2015,6911,154.06,90.93,1064708.66,628417.23,436291.43
Europe,Switzerland,Snacks,Offline,L,9/3/2015,874294841,9/27/2015,2127,152.58,97.44,324537.66,207254.88,117282.78
Australia and Oceania,Kiribati,Personal Care,Offline,H,5/22/2013,994726026,7/6/2013,391,81.73,56.67,31956.43,22157.97,9798.46
Sub-Saharan Africa,Guinea-Bissau,Meat,Online,C,5/31/2017,905057418,6/10/2017,5457,421.89,364.69,2302253.73,1990113.33,312140.40
Europe,Latvia,Vegetables,Online,M,7/17/2014,363150346,8/23/2014,3112,154.06,90.93,479434.72,282974.16,196460.56
Central America and the Caribbean,Costa Rica,Clothes,Offline,H,7/26/2011,997178637,8/22/2011,6173,109.28,35.84,674585.44,221240.32,453345.12
Australia and Oceania,New Zealand,Vegetables,Online,M,5/6/2016,455628621,6/24/2016,9489,154.06,90.93,1461875.34,862834.77,599040.57
Central America and the Caribbean,Dominican Republic,Personal Care,Offline,M,4/19/2011,957299125,4/25/2011,4939,81.73,56.67,403664.47,279893.13,123771.34
Europe,Luxembourg,Beverages,Offline,H,3/12/2010,741301476,3/31/2010,6435,47.45,31.79,305340.75,204568.65,100772.10
Sub-Saharan Africa,Gabon,Snacks,Offline,M,7/6/2016,817059504,8/18/2016,4919,152.58,97.44,750541.02,479307.36,271233.66
Sub-Saharan Africa,Mauritius ,Vegetables,Offline,C,2/1/2012,914309537,3/21/2012,3365,154.06,90.93,518411.90,305979.45,212432.45
Middle East and North Africa,Qatar,Beverages,Offline,M,11/17/2013,833100402,1/1/2014,1777,47.45,31.79,84318.65,56490.83,27827.82
Europe,San Marino,Meat,Online,M,3/16/2017,893793427,3/17/2017,2192,421.89,364.69,924782.88,799400.48,125382.40
Europe,Norway,Cosmetics,Online,H,8/29/2014,587062442,9/28/2014,3677,437.20,263.33,1607584.40,968264.41,639319.99
Australia and Oceania,Fiji,Beverages,Offline,H,1/17/2015,823893773,1/19/2015,7331,47.45,31.79,347855.95,233052.49,114803.46
Asia,Myanmar,Household,Online,M,11/16/2016,785586249,12/18/2016,1284,668.27,502.54,858058.68,645261.36,212797.32
Australia and Oceania,Tonga,Cereal,Offline,M,2/24/2012,173751199,4/6/2012,5696,205.70,117.11,1171667.20,667058.56,504608.64
Asia,Malaysia,Cereal,Online,C,11/12/2012,560312449,12/28/2012,7760,205.70,117.11,1596232.00,908773.60,687458.40
Sub-Saharan Africa,Cameroon,Cosmetics,Offline,L,12/10/2016,437506330,12/29/2016,6700,437.20,263.33,2929240.00,1764311.00,1164929.00
Central America and the Caribbean,Costa Rica,Baby Food,Online,C,1/3/2012,167881667,1/30/2012,8771,255.28,159.42,2239060.88,1398272.82,840788.06
Europe,France,Baby Food,Offline,H,1/13/2017,634299790,3/2/2017,2258,255.28,159.42,576422.24,359970.36,216451.88
Asia,India,Clothes,Online,H,6/4/2010,989934527,7/22/2010,2480,109.28,35.84,271014.40,88883.20,182131.20
Europe,Switzerland,Vegetables,Online,M,1/25/2017,908272206,1/29/2017,6785,154.06,90.93,1045297.10,616960.05,428337.05
Asia,Philippines,Fruits,Offline,M,9/15/2013,133111655,10/23/2013,9552,9.33,6.92,89120.16,66099.84,23020.32
Australia and Oceania,Samoa ,Meat,Offline,M,1/3/2016,728564202,1/31/2016,7193,421.89,364.69,3034654.77,2623215.17,411439.60
Sub-Saharan Africa,Democratic Republic of the Congo,Vegetables,Offline,M,3/12/2014,329053676,4/25/2014,3150,154.06,90.93,485289.00,286429.50,198859.50
Sub-Saharan Africa,Madagascar,Household,Offline,M,9/16/2014,689316403,10/4/2014,2897,668.27,502.54,1935978.19,1455858.38,480119.81
